,date,market,name,fullName,code,fullCode,bubinCode
646,2022-06-24,KOSDAQ,HLB,에이치엘비(주),A028300,KR7028300002,1701110021600
647,2022-06-24,KOSPI,팬오션,팬오션(주),A028670,KR7028670008,1101110004286
648,2022-06-24,KOSPI,케이씨,(주)케이씨,A029460,KR7029460003,1101110703210
649,2022-06-24,KOSDAQ,광무,(주)광무,A029480,KR7029480001,1101110779152
650,2022-06-24,KOSPI,신도리코,(주)신도리코,A029530,KR7029530003,1101110034960
651,2022-06-24,KOSPI,삼성카드,삼성카드(주),A029780,KR7029780004,1101110346901
652,2022-06-24,KOSDAQ,코엔텍,(주)코엔텍,A029960,KR7029960002,1812110024485
653,2022-06-24,KOSPI,제일기획,(주)제일기획,A030000,KR7030000004,1101110130917
654,2022-06-24,KOSDAQ,NICE평가정보,나이스평가정보(주),A030190,KR7030190003,1101110393283
655,2022-06-24,KOSPI,KT,(주)케이티,A030200,KR7030200000,1101111468754
656,2022-06-24,KOSPI,다올투자증권,다올투자증권(주),A030210,KR7030210009,1101110878706
657,2022-06-24,KOSDAQ,드래곤플라이,(주)드래곤플라이,A030350,KR7030350003,1101110685309
658,2022-06-24,KOSDAQ,한글과컴퓨터,(주)한글과컴퓨터,A030520,KR7030520001,1101110725064
659,2022-06-24,KOSDAQ,원익홀딩스,(주)원익홀딩스,A030530,KR7030530000,1243110033235
660,2022-06-24,KOSPI,교보증권,교보증권(주),A030610,KR7030610000,1101110018089
661,2022-06-24,KOSPI,동원수산,동원수산(주),A030720,KR7030720007,1101110046204
662,2022-06-24,KOSPI,비케이탑스,비케이탑스(주),A030790,KR7030790000,1101110766703
663,2022-06-24,KOSDAQ,양지사,(주)양지사,A030960,KR7030960009,1101110244965
664,2022-06-24,KOSDAQ,아이즈비전,(주)아이즈비전,A031310,KR7031310006,1801110132801
665,2022-06-24,KOSDAQ,에스에이엠티,(주)에스에이엠티,A031330,KR7031330004,1101110707674
666,2022-06-24,KOSPI,신세계인터내셔날,(주)신세계인터내셔날,A031430,KR7031430002,1101110282402
667,2022-06-24,KOSPI,신세계푸드,(주)신세계푸드,A031440,KR7031440001,1101110305288
668,2022-06-24,KOSDAQ,오스템,(주)오스템,A031510,KR7031510001,1615110006796
669,2022-06-24,KOSPI,콤텍시스템,(주)콤텍시스템,A031820,KR7031820004,1101110414126
670,2022-06-24,KOSDAQ,엔에스엔,(주)엔에스엔,A031860,KR7031860000,1101110260218
671,2022-06-24,KOSDAQ,피에스케이홀딩스,피에스케이홀딩스(주),A031980,KR7031980006,1347110004377
672,2022-06-24,KOSDAQ,아즈텍WB,(주)아즈텍더블유비이,A032080,KR7032080004,1801110145953
673,2022-06-24,KOSDAQ,다우데이타,(주)다우데이타,A032190,KR7032190001,1101110863484
674,2022-06-24,KOSDAQ,삼일,(주)삼일,A032280,KR7032280000,1746110001244
675,2022-06-24,KOSDAQ,한국파마,(주)한국파마,A032300,KR7032300006,1801110059112
676,2022-06-24,KOSPI,롯데관광개발,롯데관광개발(주),A032350,KR7032350001,1101110115504
677,2022-06-24,KOSDAQ,케이엠더블유,(주)케이엠더블유,A032500,KR7032500001,1348110020579
678,2022-06-24,KOSDAQ,TJ미디어,티제이미디어(주),A032540,KR7032540007,1101110770548
679,2022-06-24,KOSPI,황금에스티,(주)황금에스티,A032560,KR7032560005,1101110504195
680,2022-06-24,KOSDAQ,피델릭스,(주)피델릭스,A032580,KR7032580003,1101110717441
681,2022-06-24,KOSDAQ,유비케어,(주)유비케어,A032620,KR7032620007,1101111105364
682,2022-06-24,KOSPI,LG유플러스,(주)LG유플러스,A032640,KR7032640005,1101111296676
683,2022-06-24,KOSDAQ,소프트센,(주) 소프트센,A032680,KR7032680001,1101110570442
684,2022-06-24,KOSDAQ,삼진,(주)삼진,A032750,KR7032750002,1341110005351
685,2022-06-24,KOSDAQ,BNGT,(주)비엔지티,A032790,KR7032790008,1753110000126
686,2022-06-24,KOSDAQ,판타지오,(주)판타지오,A032800,KR7032800005,1601110023757
687,2022-06-24,KOSDAQ,우리기술,(주)우리기술,A032820,KR7032820003,1101111118656
688,2022-06-24,KOSPI,삼성생명,삼성생명보험(주),A032830,KR7032830002,1101110005953
689,2022-06-24,KOSDAQ,비트컴퓨터,(주)비트컴퓨터,A032850,KR7032850000,1101110397699
690,2022-06-24,KOSDAQ,휴먼엔,(주)휴먼엔,A032860,KR7032860009,1101110412778
691,2022-06-24,KOSDAQ,원익,(주)원익,A032940,KR7032940009,1753110001158
692,2022-06-24,KOSDAQ,동일기연,(주)동일기연,A032960,KR7032960007,1341110012687
693,2022-06-24,KOSDAQ,바이온,바이온(주),A032980,KR7032980005,1101110358956
694,2022-06-24,KOSDAQ,제이엠아이,제이엠아이(주),A033050,KR7033050006,1101110922214
695,2022-06-24,KOSDAQ,제룡전기,제룡전기(주),A033100,KR7033100009,1101110513633
696,2022-06-24,KOSDAQ,디지틀조선,(주)디지틀조선일보,A033130,KR7033130006,1101111201071
697,2022-06-24,KOSDAQ,엠케이전자,엠케이전자(주),A033160,KR7033160003,1345110004412
698,2022-06-24,KOSDAQ,시그네틱스,시그네틱스(주),A033170,KR7033170002,1101110070815
699,2022-06-24,KOSPI,KH 필룩스,케이에이치필룩스(주),A033180,KR7033180001,1115110004162
700,2022-06-24,KOSDAQ,모아텍,(주)모아텍,A033200,KR7033200007,1101110613607
701,2022-06-24,KOSDAQ,인성정보,(주)인성정보,A033230,KR7033230004,1101110834378
702,2022-06-24,KOSPI,자화전자,자화전자(주),A033240,KR7033240003,1501110005955
703,2022-06-24,KOSPI,체시스,(주)체시스,A033250,KR7033250002,1748110004244
704,2022-06-24,KOSPI,유나이티드제약,한국유나이티드제약(주),A033270,KR7033270000,1342110002769
705,2022-06-24,KOSDAQ,코웰패션,코웰패션(주),A033290,KR7033290008,1101110166127
706,2022-06-24,KOSDAQ,엠투엔,(주)엠투엔,A033310,KR7033310004,1345110000600
707,2022-06-24,KOSDAQ,제이씨현시스템,제이씨현시스템(주),A033320,KR7033320003,1101110775853
708,2022-06-24,KOSDAQ,좋은사람들,(주)좋은사람들,A033340,KR7033340001,1101110939326
709,2022-06-24,KOSDAQ,동성화인텍,동성화인텍,A033500,KR7033500000,1101110404361
710,2022-06-24,KOSPI,세종공업,세종공업(주),A033530,KR7033530007,1812110000758
711,2022-06-24,KOSDAQ,파라텍,주식회사 파라텍,A033540,KR7033540006,1243110000573
712,2022-06-24,KOSDAQ,블루콤,(주)블루콤,A033560,KR7033560004,1101110808357
713,2022-06-24,KOSDAQ,네패스,(주)네패스,A033640,KR7033640004,1545110002355
714,2022-06-24,KOSPI,KT&G,(주)케이티앤지,A033780,KR7033780008,1601110067804
715,2022-06-24,KOSDAQ,스카이문스테크놀로지,(주)스카이문스테크놀로지,A033790,KR7033790007,1101110674724
716,2022-06-24,KOSDAQ,티비씨,(주)티비씨,A033830,KR7033830001,1701110080458
717,2022-06-24,KOSPI,무학,(주)무학,A033920,KR7033920000,1901110002721
718,2022-06-24,KOSPI,두산에너빌리티,두산에너빌리티(주),A034020,KR7034020008,1942110000943
719,2022-06-24,KOSPI,SBS,(주)SBS,A034120,KR7034120006,1101110731483
720,2022-06-24,KOSPI,LG디스플레이,엘지디스플레이(주),A034220,KR7034220004,1101110393134
721,2022-06-24,KOSDAQ,파라다이스,(주)파라다이스,A034230,KR7034230003,1101110129274
722,2022-06-24,KOSPI,신세계건설,신세계건설(주),A034300,KR7034300004,1101110759493
723,2022-06-24,KOSPI,NICE,(주)NICE홀딩스,A034310,KR7034310003,1101110505614
724,2022-06-24,KOSPI,인천도시가스,인천도시가스(주),A034590,KR7034590000,1201110014027
725,2022-06-24,KOSPI,SK,SK(주),A034730,KR7034730002,1101110769583
726,2022-06-24,KOSDAQ,해성산업,해성산업(주),A034810,KR7034810002,1101110028145
727,2022-06-24,KOSPI,한국토지신탁,(주)한국토지신탁,A034830,KR7034830000,1101111258220
728,2022-06-24,KOSDAQ,조아제약,조아제약(주),A034940,KR7034940007,1943110004498
729,2022-06-24,KOSDAQ,한국기업평가,한국기업평가(주),A034950,KR7034950006,1101110362808
730,2022-06-24,KOSPI,지투알,(주)지투알,A035000,KR7035000009,1101110375398
731,2022-06-24,KOSDAQ,그래디언트,(주)그래디언트,A035080,KR7035080001,1101111468093
732,2022-06-24,KOSPI,백산,(주)백산,A035150,KR7035150002,1147110003729
733,2022-06-24,KOSDAQ,프럼파스트,(주)프럼파스트,A035200,KR7035200005,1601110031099
734,2022-06-24,KOSPI,강원랜드,(주)강원랜드,A035250,KR7035250000,1449110001666
735,2022-06-24,KOSDAQ,골드앤에스,(주)골드앤에스,A035290,KR7035290006,1101111100926
736,2022-06-24,KOSPI,NAVER,네이버(주),A035420,KR7035420009,1101111707178
737,2022-06-24,KOSDAQ,기산텔레콤,(주)기산텔레콤,A035460,KR7035460005,1101111073454
738,2022-06-24,KOSPI,신세계 I&C,(주)신세계아이앤씨,A035510,KR7035510007,1101111408867
739,2022-06-24,KOSDAQ,KG이니시스,(주)케이지이니시스,A035600,KR7035600006,1101111602667
740,2022-06-24,KOSDAQ,솔본,(주)솔본,A035610,KR7035610005,1101111064429
741,2022-06-24,KOSDAQ,바른손이앤에이,(주)바른손이앤에이,A035620,KR7035620004,1101111354961
742,2022-06-24,KOSPI,카카오,(주)카카오,A035720,KR7035720002,1101111129497
743,2022-06-24,KOSDAQ,CJ ENM,(주)씨제이이엔엠,A035760,KR7035760008,1101111109134
744,2022-06-24,KOSDAQ,이지홀딩스,(주)이지홀딩스,A035810,KR7035810001,1101110565163
745,2022-06-24,KOSDAQ,서희건설,(주)서희건설,A035890,KR7035890003,1101110335912
746,2022-06-24,KOSDAQ,JYP Ent.,(주)제이와이피엔터테인먼트,A035900,KR7035900000,1101111264764
747,2022-06-24,KOSDAQ,예림당,(주)예림당,A036000,KR7036000008,1101110611693
748,2022-06-24,KOSDAQ,아비코전자,아비코전자(주),A036010,KR7036010007,1311110000718
749,2022-06-24,KOSDAQ,케이티알파,(주)케이티알파,A036030,KR7036030005,1101110822026
750,2022-06-24,KOSDAQ,위지트,(주)위지트,A036090,KR7036090009,1101111373755
751,2022-06-24,KOSDAQ,SCI평가정보,에스씨아이평가정보(주),A036120,KR7036120004,1101110853419
752,2022-06-24,KOSDAQ,클라우드에어,(주)클라우드에어,A036170,KR7036170009,1301110023349
753,2022-06-24,KOSDAQ,지더블유바이텍,지더블유바이텍(주),A036180,KR7036180008,1701110074493
754,2022-06-24,KOSDAQ,금화피에스시,(주)금화피에스시,A036190,KR7036190007,1101110295778
755,2022-06-24,KOSDAQ,유니셈,유니셈(주),A036200,KR7036200004,1348110024878
756,2022-06-24,KOSPI,콘텐트리중앙,(주)콘텐트리중앙,A036420,KR7036420008,1101110545751
757,2022-06-24,KOSPI,한국가스공사,한국가스공사(주),A036460,KR7036460004,1146710006125
758,2022-06-24,KOSDAQ,대성미생물,(주)대성미생물연구소,A036480,KR7036480002,1341110000880
759,2022-06-24,KOSPI,SNT홀딩스,(주)SNT홀딩스,A036530,KR7036530004,1244110002907
760,2022-06-24,KOSDAQ,SFA반도체,(주)에스에프에이반도체,A036540,KR7036540003,1615110027263
761,2022-06-24,KOSDAQ,영풍정밀,영풍정밀(주),A036560,KR7036560001,1101110342496
762,2022-06-24,KOSPI,엔씨소프트,(주)엔씨소프트,A036570,KR7036570000,1101111387748
763,2022-06-24,KOSPI,팜스코,(주)팜스코,A036580,KR7036580009,1311110042950
764,2022-06-24,KOSDAQ,감성코퍼레이션,감성코퍼레이션(주),A036620,KR7036620003,1101111061954
765,2022-06-24,KOSDAQ,세종텔레콤,세종텔레콤(주),A036630,KR7036630002,1341110036992
766,2022-06-24,KOSDAQ,HRS,(주)에이치알에스,A036640,KR7036640001,1244110001008
767,2022-06-24,KOSDAQ,KCI,(주)케이씨아이,A036670,KR7036670008,1244110011884
768,2022-06-24,KOSDAQ,코맥스,(주)코맥스,A036690,KR7036690006,1311110001964
769,2022-06-24,KOSDAQ,심텍홀딩스,(주)심텍홀딩스,A036710,KR7036710002,1501110006185
770,2022-06-24,KOSDAQ,나이스정보통신,나이스정보통신(주),A036800,KR7036800001,1101110574453
771,2022-06-24,KOSDAQ,에프에스티,(주)에프에스티,A036810,KR7036810000,1101110546006
772,2022-06-24,KOSDAQ,솔브레인홀딩스,솔브레인홀딩스(주),A036830,KR7036830008,1101110610083
773,2022-06-24,KOSDAQ,진성티이씨,(주)진성티이씨,A036890,KR7036890002,1348110002155
774,2022-06-24,KOSDAQ,주성엔지니어링,주성엔지니어링(주),A036930,KR7036930006,1301110033281
775,2022-06-24,KOSDAQ,파워넷,주식회사 파워넷,A037030,KR7037030004,1412110006738
776,2022-06-24,KOSDAQ,파세코,(주)파세코,A037070,KR7037070000,1301110026228
777,2022-06-24,KOSDAQ,한국팩키지,(주)한국팩키지,A037230,KR7037230000,1350110040291
778,2022-06-24,KOSPI,YG PLUS,(주)와이지플러스,A037270,KR7037270006,1101111342289
779,2022-06-24,KOSDAQ,인지디스플레,(주)인지디스플레이,A037330,KR7037330008,1350110036315
780,2022-06-24,KOSDAQ,성도이엔지,(주)성도이엔지,A037350,KR7037350006,1101110574669
781,2022-06-24,KOSDAQ,EG,(주)이지,A037370,KR7037370004,1615110003619
782,2022-06-24,KOSDAQ,우리엔터프라이즈,우리엔터프라이즈(주),A037400,KR7037400009,1101110061765
783,2022-06-24,KOSDAQ,희림,(주)희림종합건축사사무소,A037440,KR7037440005,1101110660806
784,2022-06-24,KOSDAQ,삼지전자,삼지전자(주),A037460,KR7037460003,1101110300303
785,2022-06-24,KOSPI,LG헬로비전,(주)엘지헬로비전,A037560,KR7037560000,1101111144297
786,2022-06-24,KOSPI,광주신세계,(주)광주신세계,A037710,KR7037710001,2001110054795
787,2022-06-24,KOSDAQ,쎄니트,(주)쎄니트,A037760,KR7037760006,1942110018855
788,2022-06-24,KOSDAQ,엘컴텍,엘컴텍(주),A037950,KR7037950003,1348110015546
789,2022-06-24,KOSDAQ,제일테크노스,(주)제일테크노스,A038010,KR7038010005,1746110001179
790,2022-06-24,KOSDAQ,루멘스,(주)루멘스,A038060,KR7038060000,1301110038918
791,2022-06-24,KOSDAQ,서린바이오,(주)서린바이오사이언스,A038070,KR7038070009,1101110998124
792,2022-06-24,KOSDAQ,에코플라스틱,에코플라스틱(주),A038110,KR7038110003,1712110001253
793,2022-06-24,KOSDAQ,마크로젠,(주)마크로젠,A038290,KR7038290003,1101111423576
794,2022-06-24,KOSDAQ,UCI,(주)유씨아이,A038340,KR7038340006,2043110000419
795,2022-06-24,KOSDAQ,레드캡투어,(주)레드캡투어,A038390,KR7038390001,1101111303140
796,2022-06-24,KOSDAQ,바이오스마트,(주)바이오스마트,A038460,KR7038460002,1101110414302
797,2022-06-24,KOSDAQ,삼표시멘트,(주)삼표시멘트,A038500,KR7038500005,1101110138637
798,2022-06-24,KOSDAQ,골드퍼시픽,(주)골드퍼시픽,A038530,KR7038530002,1101111430498
799,2022-06-24,KOSDAQ,상상인,(주)상상인,A038540,KR7038540001,1201110050104
800,2022-06-24,KOSDAQ,위즈코프,위즈코프(주),A038620,KR7038620001,1101111136145
801,2022-06-24,KOSDAQ,에스넷,에스넷시스템(주),A038680,KR7038680005,1101111647671
802,2022-06-24,KOSDAQ,에코바이오,에코바이오홀딩스(주),A038870,KR7038870002,1101111448128
803,2022-06-24,KOSDAQ,아이에이,(주)아이에이,A038880,KR7038880001,1101110963341
804,2022-06-24,KOSDAQ,파인디지털,(주)파인디지털,A038950,KR7038950002,1101110896683
805,2022-06-24,KOSDAQ,현대에이치티,현대에이치티(주),A039010,KR7039010004,1101111539597
806,2022-06-24,KOSDAQ,이건홀딩스,(주)이건홀딩스,A039020,KR7039020003,1301110028935
807,2022-06-24,KOSDAQ,이오테크닉스,(주)이오테크닉스,A039030,KR7039030002,1101110998629
808,2022-06-24,KOSPI,하나투어,(주)하나투어,A039130,KR7039130000,1101110981038
809,2022-06-24,KOSDAQ,오스코텍,(주)오스코텍,A039200,KR7039200001,1615110028691
810,2022-06-24,KOSDAQ,경남스틸,경남스틸(주),A039240,KR7039240007,1942110006090
811,2022-06-24,KOSDAQ,인포뱅크,인포뱅크(주),A039290,KR7039290002,1101111166803
812,2022-06-24,KOSDAQ,세중,(주)세중,A039310,KR7039310008,1101111220063
813,2022-06-24,KOSDAQ,한국경제TV,(주)한국경제티브이,A039340,KR7039340005,1101111767510
814,2022-06-24,KOSDAQ,케이엘넷,(주)케이엘넷,A039420,KR7039420005,1101111023889
815,2022-06-24,KOSDAQ,에스티아이,(주)에스티아이,A039440,KR7039440003,1346110009460
816,2022-06-24,KOSPI,키움증권,키움증권(주),A039490,KR7039490008,1101111867948
817,2022-06-24,KOSDAQ,다산네트웍스,(주)다산네트웍스,A039560,KR7039560008,1101110924765
818,2022-06-24,KOSPI,HDC랩스,에이치디씨랩스(주),A039570,KR7039570007,1101111775365
819,2022-06-24,KOSDAQ,화성밸브,화성밸브(주),A039610,KR7039610001,1701110030958
820,2022-06-24,KOSDAQ,한국정보공학,한국정보공학(주),A039740,KR7039740006,1101110735766
821,2022-06-24,KOSDAQ,오로라,오로라월드(주),A039830,KR7039830005,1101110407456
822,2022-06-24,KOSDAQ,디오,(주)디오,A039840,KR7039840004,1845110003290
823,2022-06-24,KOSDAQ,나노엔텍,(주)나노엔텍,A039860,KR7039860002,1101110550502
824,2022-06-24,KOSDAQ,리노스,(주)리노스,A039980,KR7039980008,1101110747414
825,2022-06-24,KOSDAQ,누리플렉스,(주)누리플렉스,A040160,KR7040160004,1101111029671
826,2022-06-24,KOSDAQ,YTN,(주)와이티엔,A040300,KR7040300006,1101110971873
827,2022-06-24,KOSDAQ,큐로컴,(주)큐로컴,A040350,KR7040350001,1101111407314
828,2022-06-24,KOSDAQ,정상제이엘에스,(주)정상제이엘에스,A040420,KR7040420002,1243110039762
829,2022-06-24,KOSDAQ,SG&G,(주)에스지엔지,A040610,KR7040610008,1101110984199
830,2022-06-24,KOSDAQ,아이씨디,(주)아이씨디,A040910,KR7040910002,1301110058560
831,2022-06-24,KOSDAQ,폴라리스오피스,(주)폴라리스오피스,A041020,KR7041020009,1101111398117
832,2022-06-24,KOSDAQ,우리기술투자,우리기술투자(주),A041190,KR7041190000,1601110058887
833,2022-06-24,KOSDAQ,현대에버다임,(주)현대에버다임,A041440,KR7041440009,1101111042574
834,2022-06-24,KOSDAQ,한국전자인증,한국전자인증(주),A041460,KR7041460007,1101111665350
835,2022-06-24,KOSDAQ,에스엠,(주)에스엠엔터테인먼트,A041510,KR7041510009,1101111128340
836,2022-06-24,KOSDAQ,이라이콤,(주)이라이콤,A041520,KR7041520008,1301110004620
837,2022-06-24,KOSDAQ,플래스크,(주)플래스크,A041590,KR7041590001,1101111625271
838,2022-06-24,KOSPI,상신브레이크,상신브레이크(주),A041650,KR7041650003,1741110000527
839,2022-06-24,KOSDAQ,인바디,(주)인바디,A041830,KR7041830001,1101111271834
840,2022-06-24,KOSDAQ,에스텍파마,(주)에스텍파마,A041910,KR7041910001,1351110047782
841,2022-06-24,KOSDAQ,메디아나,(주)메디아나,A041920,KR7041920000,1101111168502
842,2022-06-24,KOSDAQ,동아화성,동아화성(주),A041930,KR7041930009,1801110021509
843,2022-06-24,KOSDAQ,코미팜,(주)코미팜,A041960,KR7041960006,1101110134372
844,2022-06-24,KOSDAQ,카페24,카페24(주),A042000,KR7042000000,1101111698145
845,2022-06-24,KOSDAQ,케이피엠테크,(주)케이피엠테크,A042040,KR7042040006,1301110010932
846,2022-06-24,KOSDAQ,에스씨디,(주)에스씨디,A042110,KR7042110007,1345110005858
847,2022-06-24,KOSDAQ,비츠로테크,(주)비츠로테크,A042370,KR7042370007,1101110086169
848,2022-06-24,KOSDAQ,네오위즈홀딩스,(주)네오위즈홀딩스,A042420,KR7042420000,1101111419517
849,2022-06-24,KOSDAQ,링네트,(주)링네트,A042500,KR7042500009,1101111927958
850,2022-06-24,KOSDAQ,라온시큐어,라온시큐어(주),A042510,KR7042510008,1353110002964
851,2022-06-24,KOSDAQ,한스바이오메드,한스바이오메드(주),A042520,KR7042520007,1101111773872
852,2022-06-24,KOSDAQ,새로닉스,(주)새로닉스,A042600,KR7042600007,1753110000762
853,2022-06-24,KOSPI,대우조선해양,대우조선해양(주),A042660,KR7042660001,1101112095837
854,2022-06-24,KOSPI,현대두산인프라코어,현대두산인프라코어(주),A042670,KR7042670000,1201110234469
855,2022-06-24,KOSPI,한미반도체,한미반도체(주),A042700,KR7042700005,1201110038423
856,2022-06-24,KOSDAQ,상지카일룸,(주)상지카일룸,A042940,KR7042940007,1311110004554
857,2022-06-24,KOSDAQ,한창바이오텍,(주)한창바이오텍,A043090,KR7043090000,1101110527767
858,2022-06-24,KOSDAQ,솔고바이오,(주)솔고바이오메디칼,A043100,KR7043100007,1347110014590
859,2022-06-24,KOSDAQ,바텍,(주)바텍,A043150,KR7043150002,1341110036348
860,2022-06-24,KOSDAQ,파루,(주)파루,A043200,KR7043200005,2013110006783
861,2022-06-24,KOSDAQ,티에스넥스젠,(주)티에스넥스젠,A043220,KR7043220003,1101111182726
862,2022-06-24,KOSDAQ,성호전자,성호전자(주),A043260,KR7043260009,1101110145860
863,2022-06-24,KOSDAQ,에쎈테크,(주)에쎈테크,A043340,KR7043340009,1201110087834
864,2022-06-24,KOSDAQ,디지아이,(주)디지아이,A043360,KR7043360007,1115110015359
865,2022-06-24,KOSDAQ,피에이치에이,피에이치에이(주),A043370,KR7043370006,1701110021006
866,2022-06-24,KOSDAQ,크로바하이텍,크로바하이텍(주),A043590,KR7043590009,1101110171168
867,2022-06-24,KOSDAQ,지니뮤직,(주)지니뮤직,A043610,KR7043610005,1601110024284
868,2022-06-24,KOSDAQ,국순당,(주)국순당,A043650,KR7043650001,2013110001155
869,2022-06-24,KOSDAQ,서울리거,(주)서울리거,A043710,KR7043710003,1243110031007
870,2022-06-24,KOSDAQ,자연과환경,(주)자연과환경,A043910,KR7043910009,1101111727853
871,2022-06-24,KOSDAQ,조광ILI,조광아이엘아이(주),A044060,KR7044060002,1801110157643
872,2022-06-24,KOSDAQ,KD,KD(주),A044180,KR7044180008,1201110012914
873,2022-06-24,KOSDAQ,위닉스,(주)위닉스,A044340,KR7044340008,1301110026260
874,2022-06-24,KOSPI,주연테크,(주)주연테크,A044380,KR7044380004,1101110574164
875,2022-06-24,KOSPI,KSS해운,(주)케이에스에스 해운,A044450,KR7044450005,1101110377055
876,2022-06-24,KOSDAQ,블루베리 NFT,(주)블루베리엔에프티,A044480,KR7044480002,1501110000765
877,2022-06-24,KOSDAQ,태웅,(주)태웅,A044490,KR7044490001,1801110073922
878,2022-06-24,KOSDAQ,에이치케이,(주)에이치케이,A044780,KR7044780005,1201110059410
879,2022-06-24,KOSPI,코스맥스비티아이,코스맥스비티아이(주),A044820,KR7044820009,1348110018641
880,2022-06-24,KOSDAQ,이글벳,(주)이글벳,A044960,KR7044960003,1101110361008
881,2022-06-24,KONEX,에이치엔에스하이텍,에이치엔에스하이텍(주),A044990,KR7044990000,1101111219561
882,2022-06-24,KOSDAQ,오공,(주)오공,A045060,KR7045060001,1243110001513
883,2022-06-24,KOSDAQ,한양이엔지,한양이엔지(주),A045100,KR7045100005,1101110582547
884,2022-06-24,KOSDAQ,성우테크론,성우테크론(주),A045300,KR7045300001,1942110025941
885,2022-06-24,KOSDAQ,토탈소프트,(주)토탈소프트뱅크,A045340,KR7045340007,1801110085076
886,2022-06-24,KOSDAQ,대아티아이,대아티아이(주),A045390,KR7045390002,1101111195109
887,2022-06-24,KOSDAQ,정원엔시스,(주)정원엔시스,A045510,KR7045510005,1101110105688
888,2022-06-24,KOSDAQ,크린앤사이언스,(주)크린앤사이언스,A045520,KR7045520004,2112110000553
889,2022-06-24,KOSDAQ,에이텍,(주)에이텍,A045660,KR7045660008,1101110954374
890,2022-06-24,KOSDAQ,코아시아,(주)코아시아,A045970,KR7045970001,1101110944622
891,2022-06-24,KOSDAQ,코다코,(주)코다코,A046070,KR7046070009,1201110147422
892,2022-06-24,KOSDAQ,한일네트웍스,한일네트웍스(주),A046110,KR7046110003,1201110175423
893,2022-06-24,KOSDAQ,오르비텍,(주)오르비텍,A046120,KR7046120002,1101110753734
894,2022-06-24,KOSDAQ,SBS콘텐츠허브,(주)에스비에스콘텐츠허브,A046140,KR7046140000,1101111757694
895,2022-06-24,KOSDAQ,파나진,(주)파나진,A046210,KR7046210001,1701110007098
896,2022-06-24,KOSDAQ,백금T&A,(주)백금티앤에이,A046310,KR7046310009,1101111353153
897,2022-06-24,KOSDAQ,삼화네트웍스,(주)삼화네트웍스,A046390,KR7046390001,1101110809595
898,2022-06-24,KOSDAQ,KG모빌리언스,(주)케이지모빌리언스,A046440,KR7046440004,1101111911050
899,2022-06-24,KOSDAQ,서울반도체,서울반도체(주),A046890,KR7046890000,1101110522436
900,2022-06-24,KOSDAQ,우원개발,우원개발(주),A046940,KR7046940003,1101111600794
901,2022-06-24,KOSDAQ,우리로,(주)우리로,A046970,KR7046970000,2001110093313
902,2022-06-24,KOSPI,대우건설,(주)대우건설,A047040,KR7047040001,1101112137895
903,2022-06-24,KOSPI,포스코인터내셔널,(주)포스코인터내셔널,A047050,KR7047050000,1101112137358
904,2022-06-24,KOSDAQ,한빛소프트,(주)한빛소프트,A047080,KR7047080007,1101111628928
905,2022-06-24,KOSDAQ,파워로직스,(주)파워로직스,A047310,KR7047310008,1101111459191
906,2022-06-24,KOSPI,유니온머티리얼,유니온머티리얼(주),A047400,KR7047400007,1701110176489
907,2022-06-24,KOSDAQ,이스트소프트,(주)이스트소프트,A047560,KR7047560008,1101110974851
908,2022-06-24,KOSDAQ,코데즈컴바인,(주)코데즈컴바인,A047770,KR7047770003,1101111187031
909,2022-06-24,KOSPI,한국항공우주,한국항공우주산업(주),A047810,KR7047810007,1101111827570
910,2022-06-24,KOSDAQ,초록뱀미디어,(주)초록뱀미디어,A047820,KR7047820006,1101111549786
911,2022-06-24,KOSDAQ,HLB제약,에이치엘비제약(주),A047920,KR7047920004,1101111538391
912,2022-06-24,KOSDAQ,오스템임플란트,오스템임플란트(주),A048260,KR7048260004,1101111361669
913,2022-06-24,KOSDAQ,현대바이오,현대바이오사이언스(주),A048410,KR7048410005,1344110015693
914,2022-06-24,KOSDAQ,유라테크,(주)유라테크,A048430,KR7048430003,1101110529820
915,2022-06-24,KOSDAQ,대동스틸,(주)대동스틸,A048470,KR7048470009,1101110150691
916,2022-06-24,KOSDAQ,인트론바이오,(주)인트론바이오테크놀로지,A048530,KR7048530000,1101111636004
917,2022-06-24,KOSDAQ,SM C&C,(주)에스엠컬처앤콘텐츠,A048550,KR7048550008,1101110275134
918,2022-06-24,KOSDAQ,TPC,(주)티피씨메카트로닉스,A048770,KR7048770002,1101110245575
919,2022-06-24,KOSDAQ,엔피케이,(주)엔피케이,A048830,KR7048830004,1101110522311
920,2022-06-24,KOSDAQ,시너지이노베이션,(주)시너지이노베이션,A048870,KR7048870000,1101111530959
921,2022-06-24,KOSDAQ,대원미디어,대원미디어(주),A048910,KR7048910004,1101110222151
922,2022-06-24,KOSDAQ,인탑스,인탑스(주),A049070,KR7049070006,1341110013552
923,2022-06-24,KOSDAQ,기가레인,(주)기가레인,A049080,KR7049080005,1101111867831
924,2022-06-24,KOSDAQ,파인디앤씨,(주)파인디앤씨,A049120,KR7049120009,1101111667273
925,2022-06-24,KOSDAQ,셀루메드,(주)셀루메드,A049180,KR7049180003,1201110019225
926,2022-06-24,KOSDAQ,코메론,(주)코메론,A049430,KR7049430002,1801110047399
927,2022-06-24,KOSDAQ,SGA,에스지에이(주),A049470,KR7049470008,1101111487267
