date,open,high,low,close,vol
1998-06-01,334.1,342.11,333.01,336.7,"83,724,900"
1998-05-30,338.2,339.59,330.75,332.03,"48,613,300"
1998-05-29,323.77,337.89,323.77,336.63,"70,264,300"
1998-05-28,313.81,331.93,309.57,323.08,"72,168,600"
1998-05-27,313.83,313.83,301.22,313.48,"59,777,700"
1998-05-26,324.95,324.95,308.45,311.99,"48,019,400"
1998-05-25,353.4,353.4,331.75,331.9,"51,988,700"
1998-05-23,354.84,359.11,354.84,356.05,"34,708,200"
1998-05-22,361.09,361.09,352.23,353.67,"62,100,900"
1998-05-21,370.55,375.46,362.3,362.3,"93,023,900"
1998-05-20,364.06,374.97,364.06,369.17,"79,143,500"
1998-05-19,360.16,362.53,355.02,362.53,"63,494,200"
1998-05-18,353.38,361.85,353.38,359,"56,776,300"
1998-05-16,347.36,355.56,342,352.32,"36,000,200"
1998-05-15,361.69,367.45,350.95,352.83,"63,632,100"
1998-05-14,354.69,372.83,349.07,362.94,"89,178,800"
1998-05-13,349.38,360.14,344.57,356.58,"55,295,600"
1998-05-12,356.55,356.8,348.61,351.86,"43,836,000"
1998-05-11,372.29,372.29,361.58,361.58,"39,309,900"
1998-05-09,373.64,376.85,372.21,374.76,"26,567,700"
1998-05-08,376.46,379.63,368.57,373.04,"47,570,300"
1998-05-07,376.11,380.45,369.95,379.47,"50,121,800"
1998-05-06,388.8,388.8,374.53,376.23,"44,187,100"
1998-05-04,401.53,401.53,389.82,391.8,"41,593,900"
1998-05-02,418.64,418.64,406.53,406.53,"27,791,800"
1998-04-30,418.31,423.47,414.61,421.22,"48,906,300"
1998-04-29,403.34,418.47,401.19,417.05,"47,127,900"
1998-04-28,406.16,407.51,399.48,402.39,"40,157,400"
1998-04-27,411.59,413.85,406.06,406.25,"44,759,500"
1998-04-25,414.23,416.48,409.52,411.63,"29,517,200"
1998-04-24,416.21,429.48,412.34,414.56,"55,064,900"
1998-04-23,428.76,428.76,414.29,416.54,"44,554,700"
1998-04-22,437.97,444.01,431.81,431.81,"41,586,200"
1998-04-21,434.08,441.17,429.33,439.21,"40,343,800"
1998-04-20,441.22,444.22,434.44,435.73,"35,665,300"
1998-04-18,452.36,457.99,441.68,441.68,"29,523,400"
1998-04-17,450.53,454.38,446.46,450.23,"37,029,400"
1998-04-16,465.9,465.9,447.35,454.15,"44,615,200"
1998-04-15,466.94,470.61,462.02,467.87,"45,659,100"
1998-04-14,491.19,491.19,467.07,467.63,"52,931,300"
1998-04-13,488.84,498.71,486.13,494.89,"69,815,700"
1998-04-11,470.86,490.84,470.86,490.63,"43,792,900"
1998-04-10,467.23,470.05,463.73,468.29,"54,044,000"
1998-04-09,467.99,475.03,465.49,468.11,"60,725,500"
1998-04-08,458.96,465.82,455.11,455.53,"61,930,200"
1998-04-07,437.71,459.58,437.71,459.58,"58,961,800"
1998-04-06,441.08,441.88,431.87,435.92,"50,070,300"
1998-04-04,431.44,447.22,425.37,442.45,"43,686,000"
1998-04-03,449.64,450.74,421.92,434.45,"63,223,500"
1998-04-02,464.87,466.34,450.25,453.66,"61,024,300"
1998-04-01,482.88,482.88,468.22,468.22,"56,161,200"
1998-03-31,482.91,490.31,481.04,481.04,"59,435,300"
1998-03-30,493.05,493.05,479.52,482.33,"59,028,100"
1998-03-28,502.47,505.5,496.26,496.26,"49,453,100"
1998-03-27,501.2,503.08,493.95,503.08,"62,856,100"
1998-03-26,508.89,508.89,498.43,501.13,"71,787,400"
1998-03-25,509.25,512.85,503.74,510.14,"73,879,600"
1998-03-24,512.79,513.37,506.1,508.43,"73,461,800"
1998-03-23,521.91,522.84,511.89,511.9,"76,167,800"
1998-03-21,525.03,525.03,519.35,521.62,"47,727,700"
1998-03-20,522.38,530.4,522.38,525.95,"68,518,600"
1998-03-19,518,525.12,518,521.73,"65,273,000"
1998-03-18,516,526.77,510.87,518.08,"67,840,900"
1998-03-17,528.54,528.54,513.44,515.51,"74,523,300"
1998-03-16,535.6,539.54,528.87,528.88,"73,104,700"
1998-03-14,535.41,540.37,531.4,533.55,"53,432,900"
1998-03-13,537.84,540.09,521.79,536.16,"86,418,100"
1998-03-12,534.95,544.59,534.54,535.84,"70,504,000"
1998-03-11,522.05,540.94,518.3,531.04,"70,232,600"
1998-03-10,507.82,525.55,501.84,525.55,"58,360,300"
1998-03-09,526.4,531.53,507.71,507.71,"57,508,400"
1998-03-07,525.6,531.13,521.47,525.98,"43,851,300"
1998-03-06,530.76,535.63,517.05,522.54,"78,371,600"
1998-03-05,570.13,570.13,535.67,535.67,"94,273,100"
1998-03-04,570.33,572.76,553.25,572.76,"86,366,200"
1998-03-03,577.24,591.7,567.54,570.89,"108,863,200"
1998-03-02,562.66,581.12,562.64,574.35,"99,926,300"
1998-02-28,553.64,566.24,553.64,558.98,"63,385,300"
1998-02-27,527.4,551.19,527.4,548.41,"85,908,700"
1998-02-26,516.72,531.41,507.59,524.98,"71,747,500"
1998-02-25,539.38,547.79,516.1,516.38,"81,896,500"
1998-02-24,541.58,546.33,534.07,540.89,"76,970,800"
1998-02-23,537.54,553.53,537.54,543.05,"83,456,600"
1998-02-21,520.29,529.88,512.88,528.95,"55,966,500"
1998-02-20,518.71,536.63,518.71,522.13,"83,918,100"
1998-02-19,488.56,516.69,488.56,513.45,"77,956,000"
1998-02-18,475.16,492.71,472.62,487.73,"68,777,400"
1998-02-17,475.88,475.88,462.26,471.73,"58,914,100"
1998-02-16,482.93,486.99,469.86,476.98,"69,368,700"
1998-02-14,504.99,504.99,482.87,484.12,"49,572,400"
1998-02-13,519.47,529.14,506.2,506.2,"91,690,600"
1998-02-12,516.5,516.5,497.27,512.49,"78,100,500"
1998-02-11,539.22,539.22,511.81,520.14,"82,986,300"
1998-02-10,554.83,558.65,538.37,541.77,"86,161,800"
1998-02-09,543.08,557.96,542.91,554.24,"90,835,100"
1998-02-07,538.28,545.48,534.21,542.7,"55,174,200"
1998-02-06,539.3,553.11,534.76,540.45,"104,077,800"
1998-02-05,546.74,549.16,524.38,528.04,"95,221,000"
1998-02-04,552.97,560.86,545.79,547.28,"100,250,500"
1998-02-03,547.7,564.13,539.67,550.21,"104,601,000"
1998-02-02,556.58,556.58,534.39,543.67,"97,966,800"
1998-01-31,566.84,587.99,562.53,567.38,"91,606,300"
1998-01-30,528.48,558.34,528.48,558.33,"61,281,900"
1998-01-26,512.61,522.5,512.13,518.64,"80,837,400"
1998-01-24,488.37,510.08,488.37,509.53,"64,220,500"
1998-01-23,483.47,492.67,474.77,486.86,"87,527,800"
1998-01-22,503.99,510.87,483.99,483.99,"110,811,200"
1998-01-21,529.82,529.82,504.07,506.66,"131,176,700"
1998-01-20,529.25,543.46,520.49,533.54,"127,841,600"
1998-01-19,502.31,528.79,502.31,528.77,"151,158,800"
1998-01-17,491.12,498.23,478.05,495.91,"86,767,700"
1998-01-16,512.27,532.42,485.83,488.1,"200,062,700"
1998-01-15,479.55,506.52,479.55,505.98,"129,188,200"
1998-01-14,466,482.84,463.81,475.13,"128,200,900"
1998-01-13,456,466.59,450.01,463.74,"111,795,300"
1998-01-12,444.07,461.56,444.07,456.2,"113,057,000"
1998-01-10,417.93,440.78,417.93,440.78,"78,203,800"
1998-01-09,420.77,420.92,408.31,414,"85,269,600"
1998-01-08,409.88,424.81,403.08,423.96,"90,006,900"
1998-01-07,407.69,424.01,407.22,409.42,"97,661,700"
1998-01-06,396.84,406.39,395.89,406.34,"74,793,000"
1998-01-05,389.08,403.93,389.08,396.49,"98,416,700"
1998-01-03,374.41,385.49,372.37,385.49,"35,647,800"
1997-12-27,375.32,377.65,367.48,376.31,"83,487,000"
1997-12-26,359.65,376.84,359.65,375.15,"68,614,700"
1997-12-24,361.32,361.32,343.32,351.45,"85,781,700"
1997-12-23,391.27,391.27,366.32,366.36,"85,894,500"
1997-12-22,402.12,409.04,395.44,396.06,"75,210,000"
1997-12-20,393.36,408.02,379.55,400.19,"77,491,500"
1997-12-19,416.11,420.14,396.59,397.02,"99,339,500"
1997-12-17,404.48,422.52,398.97,418.49,"111,331,300"
1997-12-16,393.92,413.12,393.92,404.26,"100,684,700"
1997-12-15,367.04,385.95,367.04,385.8,"79,452,200"
1997-12-13,345.87,366.4,338.94,359.82,"69,319,200"
1997-12-12,362.65,362.65,350.68,350.68,"43,935,900"
1997-12-11,398.06,398.06,376.19,377.37,"78,043,800"
1997-12-10,396.33,405.46,380.46,399.85,"87,190,500"
1997-12-09,410.13,410.13,387.93,388,"81,338,500"
1997-12-08,432.78,438.55,414.63,414.83,"98,111,300"
1997-12-06,435.27,443.51,417.7,435.73,"111,954,000"
1997-12-05,417.43,436.5,417.43,434.12,"92,190,500"
1997-12-04,383.06,406.01,383.06,405.81,"111,192,500"
1997-12-03,369.01,379.45,356.82,379.31,"88,234,400"
1997-12-02,389.12,389.12,367.34,376.87,"40,894,500"
1997-12-01,405.52,412.15,393.16,393.16,"46,916,900"
1997-11-29,404.64,408.04,391.13,407.86,"32,698,700"
1997-11-28,430.25,430.25,407.22,411.91,"48,613,400"
1997-11-27,439.05,445.56,432.83,433.1,"57,815,900"
1997-11-26,436.45,444.32,429.51,438.7,"63,372,100"
1997-11-25,441.66,448.11,423.69,439.59,"56,766,400"
1997-11-24,477.09,477.09,450.01,450.64,"33,150,900"
1997-11-22,506.2,508.41,485.43,485.43,"44,589,200"
1997-11-21,493.43,506.07,483.24,506.07,"69,896,400"
1997-11-20,504.94,505.71,475.86,488.41,"56,869,400"
1997-11-19,494.74,502.59,482.95,502.59,"44,168,600"
1997-11-18,489.69,500.49,476.3,494.66,"48,760,600"
1997-11-17,517.65,526.12,495.41,496.98,"44,741,300"
1997-11-15,522.05,525.64,519.17,519.37,"31,276,300"
1997-11-14,519.14,522.76,509.53,520.01,"46,991,500"
1997-11-13,521.46,529.78,515.57,519.47,"60,384,000"
1997-11-12,521.33,521.33,507.22,517.49,"41,744,700"
1997-11-11,521.62,537.95,509.43,522.11,"57,479,300"
1997-11-10,501.45,526.6,501.45,525.32,"62,350,700"
1997-11-08,504.71,504.71,479.61,495.7,"47,669,100"
1997-11-07,554.38,554.74,514.94,515.63,"76,971,900"
1997-11-06,555.21,558.25,544.53,553.87,"64,521,900"
1997-11-05,547.33,565.16,546.29,555.74,"86,410,100"
1997-11-04,514.08,542.86,514.08,542.13,"62,858,800"
1997-11-03,497.11,517.67,487.67,511.66,"64,800,400"
1997-11-01,472.35,497.35,468.8,497.22,"41,111,700"
1997-10-31,476.08,476.94,462.83,470.79,"50,660,200"
1997-10-30,499.65,502.19,480.54,485.08,"63,563,200"
1997-10-29,500.05,519.07,486.64,506.64,"59,495,600"
1997-10-28,522.39,522.39,492.3,495.28,"45,582,600"
1997-10-27,549.3,557.57,529.12,530.47,"36,788,000"
1997-10-25,567.71,567.71,541.52,548.47,"30,116,500"
1997-10-24,596.33,596.33,569.79,570.91,"49,950,800"
1997-10-23,602.99,614.62,593.96,604.05,"62,348,200"
1997-10-22,569.47,601.92,569.47,601.32,"45,570,400"
1997-10-21,559.77,582.85,554.58,566.85,"46,333,800"
1997-10-20,584.59,585.4,561,565.64,"32,994,600"
1997-10-18,586.62,589.22,578.59,584.71,"21,022,400"
1997-10-17,577.87,592.84,564.47,585.49,"41,332,200"
1997-10-16,598.13,598.13,573.42,579.25,"32,421,900"
1997-10-15,621.5,621.51,602.82,604.74,"26,036,300"
1997-10-14,619.66,627.33,617.23,620.67,"23,904,500"
1997-10-13,618.22,619.34,611.83,613,"20,821,900"
1997-10-11,609.9,620.71,609.9,620.23,"14,578,100"
1997-10-10,612.82,616.98,607.39,609.84,"24,036,700"
1997-10-09,607.49,616.54,601.13,609.36,"28,626,100"
1997-10-08,627.67,627.79,610.19,610.44,"29,033,100"
1997-10-07,642.25,642.25,629.46,630.03,"26,919,200"
1997-10-06,644.67,655.04,644.13,644.21,"31,218,600"
1997-10-04,634.61,646.46,632.92,646.15,"15,655,900"
1997-10-02,644.44,647.7,633.7,636.65,"27,849,500"
1997-10-01,646.86,654.04,644.91,644.91,"33,744,500"
1997-09-30,623.92,647.11,623.3,647.11,"32,719,400"
1997-09-29,625.44,633.02,622.03,625.07,"26,685,500"
1997-09-27,637.54,637.54,629,629.41,"19,198,200"
1997-09-26,644.38,645.96,637.29,638.26,"28,789,700"
1997-09-25,655.22,658.78,643.3,647,"32,944,700"
1997-09-24,653.79,658.58,645.49,655.75,"32,239,000"
1997-09-23,666.56,666.56,654.37,654.37,"26,549,800"
1997-09-22,678.77,682.23,666.95,668.45,"29,342,400"
1997-09-20,688.59,688.59,678.17,679.97,"18,420,700"
1997-09-19,700.57,700.57,689.16,689.16,"29,216,000"
1997-09-18,700.81,705.2,700.81,701.39,"26,440,800"
1997-09-13,698.82,701.44,697.51,699.74,"15,582,400"
1997-09-12,694.47,699.75,693.61,699.33,"30,477,200"
1997-09-11,690.5,695.37,687.69,695.37,"27,140,600"
1997-09-10,687.52,691.62,685.65,691.62,"27,499,800"
1997-09-09,694.83,694.83,687.75,688.97,"31,133,700"
1997-09-08,703.46,703.65,696.05,697.98,"33,596,800"
1997-09-06,701.42,702.91,697.52,702.91,"20,674,000"
1997-09-05,688.04,701.36,686.99,700.92,"32,880,400"
1997-09-04,687.37,690.19,682.22,687.99,"28,770,600"
1997-09-03,690.73,697.44,687.31,688.63,"36,202,200"
1997-09-02,679.09,688.78,671.09,688.78,"33,173,300"
1997-09-01,691.8,697.38,682.1,682.2,"32,265,200"
1997-08-30,701.08,701.08,688.27,695.37,"23,039,600"
1997-08-29,714.97,718.61,704.27,704.27,"38,761,400"
1997-08-28,729.86,731.36,716.6,716.86,"38,328,500"
1997-08-27,732.55,735.73,730.24,730.28,"32,736,900"
1997-08-26,740.77,740.77,731.55,734.03,"31,361,400"
1997-08-25,744.04,746.99,739.99,741.76,"34,917,200"
1997-08-23,739.23,742.8,738.96,742.58,"23,014,100"
1997-08-22,738.92,742.28,729.72,736.62,"36,236,200"
1997-08-21,745.75,746.69,739.42,739.47,"33,896,900"
1997-08-20,741.16,749.31,735.37,746.23,"34,922,600"
1997-08-19,746.46,747.45,737.54,741.29,"31,607,800"
1997-08-18,747.84,749.81,745.37,747.29,"28,978,300"
1997-08-16,754.54,754.54,748.2,748.41,"20,970,700"
1997-08-14,762.78,762.78,753.66,755.78,"35,889,600"
1997-08-13,762.99,766.52,760.94,762.73,"33,366,700"
1997-08-12,766.26,766.7,761.8,762.92,"35,270,000"
1997-08-11,762.77,766.48,762.36,765.07,"35,609,000"
1997-08-09,754.07,764.81,753.31,760.84,"30,269,800"
1997-08-08,745.97,752.01,745.91,752.01,"33,993,600"
1997-08-07,746.38,748.97,743.4,745.35,"34,193,500"
1997-08-06,740.04,745.65,739.68,745.65,"34,066,200"
1997-08-05,734.37,740.91,733.66,740.86,"33,658,400"
1997-08-04,729.66,734.69,729.24,734.19,"25,771,200"
1997-08-02,731.46,732.33,728.43,730.43,"18,203,600"
1997-08-01,726.84,735.17,726.79,731.45,"28,980,800"
1997-07-31,724.78,726.12,721.4,726.12,"25,825,000"
1997-07-30,733.63,736.28,726.06,726.89,"25,477,600"
1997-07-29,733.68,734.63,731.41,732.68,"29,194,400"
1997-07-28,732.56,738.13,730.91,733.92,"28,291,500"
1997-07-26,733.08,735.12,730.08,732.32,"20,107,100"
1997-07-25,739.82,746.87,733.59,733.64,"43,342,300"
1997-07-24,729.42,739.04,724.92,739.04,"40,256,000"
1997-07-23,723.56,730.78,721.67,730.58,"31,782,300"
1997-07-22,740.89,741.15,723.46,725.98,"34,679,800"
1997-07-21,741.02,747.52,736.32,740.93,"27,869,800"
1997-07-19,747.45,747.9,739.92,742.15,"24,493,400"
1997-07-18,737.23,748.06,736.71,747.37,"40,981,100"
1997-07-16,750.35,750.35,737.59,739.72,"44,020,000"
1997-07-15,762.93,764.2,748.47,755.05,"42,038,400"
1997-07-14,767.17,770.73,763.61,764.45,"40,016,800"
1997-07-12,768.43,769.44,765.75,767.27,"26,125,500"
1997-07-11,766.91,771.08,762.71,768.3,"39,435,400"
1997-07-10,771.99,773.17,765.5,767.77,"38,278,500"
1997-07-09,768.26,772.24,763.97,771.99,"39,445,300"
1997-07-08,773,774,761.57,767.74,"39,553,900"
1997-07-07,777.7,777.75,772.14,773.51,"38,442,800"
1997-07-05,781.5,783.11,778.88,779.24,"29,889,600"
1997-07-04,776.02,783.24,773.9,781.7,"47,946,600"
1997-07-03,778.82,782.17,773.27,775.26,"51,202,300"
1997-07-02,763.39,777.29,763.39,777.29,"52,777,300"
1997-07-01,744.98,760.52,744.67,758.03,"36,985,200"
1997-06-30,746.3,753.56,744.21,745.4,"29,259,800"
1997-06-28,738.18,746.92,738.08,746.89,"25,630,500"
1997-06-27,743.39,751.38,737.98,738.43,"42,396,900"
1997-06-26,746.07,751.99,741.72,744.34,"44,381,600"
1997-06-25,753.72,753.85,742.52,744.99,"37,280,500"
1997-06-24,751.63,753.97,747.29,753.7,"34,451,800"
1997-06-23,759.33,762.44,751.85,753.05,"31,766,800"
1997-06-21,770.15,771.43,760.31,760.4,"23,395,000"
1997-06-20,772.6,775.61,766.25,770.22,"42,195,200"
1997-06-19,769.69,779.17,763.18,770.95,"48,749,100"
1997-06-18,793.02,799.54,768.04,773.21,"54,344,000"
1997-06-17,790.99,798.76,783.32,792.29,"59,999,300"
1997-06-16,793.57,796.81,786.16,789.05,"58,739,000"
1997-06-14,792.19,798.89,790.41,791.97,"59,687,500"
1997-06-13,775.67,789.4,775.67,789.15,"83,743,300"
1997-06-12,767.94,777.88,767.94,774.66,"59,657,500"
1997-06-11,769.7,770.58,764.94,765.79,"46,150,600"
1997-06-10,777.88,781.51,769.11,769.83,"67,076,200"
1997-06-09,764.91,775.02,762.42,775.01,"56,959,700"
1997-06-07,768.14,775.15,762.72,762.77,"35,296,500"
1997-06-05,762.92,766.77,761.67,765.67,"51,342,800"
1997-06-04,766.54,774.48,755.01,763.25,"87,926,200"
1997-06-03,758.89,766.49,753.36,766.06,"60,606,100"
1997-06-02,758.92,770.97,756.88,758.39,"84,890,400"
1997-05-31,744.68,756.78,740.01,756.77,"38,894,800"
1997-05-30,742.38,752.29,741,746.36,"55,228,800"
1997-05-29,745.26,749.37,741.85,742.5,"65,089,500"
1997-05-28,724.97,738.12,724.97,738.12,"56,088,500"
1997-05-27,719.82,724.39,716.51,723.35,"39,806,300"
1997-05-26,724.71,725.51,717.35,718.99,"39,272,400"
1997-05-24,731.98,734.79,724.75,725.17,"37,738,800"
1997-05-23,723.67,730.54,715.53,730.53,"53,941,100"
1997-05-22,737.18,738.18,723.54,724.38,"60,044,600"
1997-05-21,735.3,739.73,729.32,737.71,"64,187,100"
1997-05-20,723.16,734.76,722.35,734.67,"62,845,500"
1997-05-19,710.41,721.23,710.41,721.2,"56,931,100"
1997-05-17,700.25,706.25,700.25,706.25,"28,269,600"
1997-05-16,702.51,709.57,695.93,699.53,"50,081,100"
1997-05-15,684.74,705.1,684.74,699.95,"51,246,600"
1997-05-13,673.08,684.61,669.01,683.86,"35,964,700"
1997-05-12,678.5,683.32,667.66,672.1,"36,783,200"
1997-05-10,688.7,690.48,678.04,678.98,"25,244,800"
1997-05-09,685.91,693.2,685.91,687.62,"44,721,700"
1997-05-08,688.89,690.44,682.73,684.69,"39,755,000"
1997-05-07,700.87,700.87,689.09,689.1,"41,998,100"
1997-05-06,706.53,706.92,700.32,701.57,"44,499,500"
1997-05-03,707.08,709.95,704.86,704.87,"32,721,400"
1997-05-02,704.77,709.6,699.18,706.1,"65,420,800"
1997-04-30,705,706.54,701.89,703.23,"43,658,500"
1997-04-29,705.13,705.68,701.09,704.05,"38,096,900"
1997-04-28,703.13,707.42,703.13,704.16,"41,650,600"
1997-04-26,695.12,701.26,695.12,699.76,"31,992,600"
1997-04-25,691.57,693.97,687.41,692.48,"41,636,100"
1997-04-24,694.04,697.43,689.29,690.8,"43,975,000"
1997-04-23,688.17,695.24,688,693.05,"35,061,300"
1997-04-22,696.28,696.37,685.96,687.96,"31,398,000"
1997-04-21,702.16,706.95,697.3,697.34,"40,265,000"
1997-04-19,696.57,701.27,694.73,700.65,"25,243,500"
1997-04-18,695.21,698.52,692.57,695.67,"38,743,400"
1997-04-17,702.98,703.44,690.66,694.76,"42,930,400"
1997-04-16,701.43,703.04,697.75,702.42,"39,050,000"
1997-04-15,706.05,710.67,701.39,701.39,"46,717,400"
1997-04-14,698.44,705.82,698.44,704.2,"43,252,400"
1997-04-12,696,701.11,696,696.95,"31,476,100"
1997-04-11,688.39,693.94,682.47,693.94,"44,184,700"
1997-04-10,698.88,700.06,688.04,688.04,"46,104,700"
1997-04-09,695.86,699.7,694.55,698.66,"43,775,100"
1997-04-08,695.35,699.07,687.87,694.97,"40,082,100"
1997-04-07,688.88,699.02,688.88,694.9,"40,674,300"
1997-04-04,679.88,688.06,679.14,687.42,"40,624,500"
1997-04-03,680.14,689.12,676.44,678.74,"41,715,000"
1997-04-02,672.82,683.32,668.72,678.86,"36,330,700"
1997-04-01,678.97,688.12,672.07,672.99,"38,640,400"
1997-03-31,670.75,678.76,670.75,677.34,"43,962,000"
1997-03-29,654.44,667.68,654.44,667.19,"26,592,300"
1997-03-28,652.88,661.55,650.72,652.87,"40,729,400"
1997-03-27,657.1,665.57,651.59,651.65,"45,594,100"
1997-03-26,640.45,656.78,637.36,656.62,"43,994,400"
1997-03-25,616.11,638.9,614.99,638.9,"42,949,900"
1997-03-24,622.14,622.39,607.87,617.26,"36,197,400"
1997-03-22,625.13,634.02,622.84,623.13,"26,900,100"
1997-03-21,640.52,640.52,626.39,627.63,"34,221,200"
1997-03-20,642.73,646.73,630.37,642.86,"34,072,400"
1997-03-19,656.9,656.9,643.04,646.29,"32,981,600"
1997-03-18,659.73,663.7,653.25,657.97,"30,519,700"
1997-03-17,642.16,658.94,641.04,658.9,"28,384,500"
1997-03-15,639.62,647.14,638.39,641.83,"18,962,200"
1997-03-14,657.73,657.98,641.83,642.08,"27,608,500"
1997-03-13,663.91,666.26,656.86,657.9,"32,112,300"
1997-03-12,655.76,663.9,655.07,663.9,"29,986,400"
1997-03-11,665.83,665.83,654.91,655.95,"29,829,500"
1997-03-10,673.91,674.29,667.29,667.35,"29,436,500"
1997-03-08,681.97,684.92,675.07,675.07,"23,840,900"
1997-03-07,679.83,685.26,679.83,681.22,"37,379,000"
1997-03-06,675.25,685.95,675.25,678.11,"41,269,200"
1997-03-05,680.48,684.55,673.63,674.9,"38,820,400"
1997-03-04,679.51,683.32,675.82,679.97,"28,058,600"
1997-03-03,677.18,684.44,677.18,679.64,"26,960,100"
1997-02-28,669.01,679.07,664.75,676.53,"37,800,700"
1997-02-27,678.11,679.8,668.71,669.41,"30,311,800"
1997-02-26,683.59,691.27,679.66,679.71,"29,899,900"
1997-02-25,676.73,682.81,670.41,682.81,"25,335,300"
1997-02-24,681.48,686.94,676.11,676.59,"24,088,100"
1997-02-22,683.43,683.43,672.72,681.24,"19,143,600"
1997-02-21,710.87,711.75,686.71,686.72,"30,801,000"
1997-02-20,713.5,716.18,707.83,711.13,"35,039,500"
1997-02-19,708.64,713.67,706.58,713.67,"31,110,400"
1997-02-18,712.62,715.18,703.99,706.94,"30,438,600"
1997-02-17,720.42,721.5,712.93,712.93,"31,516,400"
1997-02-15,722.43,729.64,722.32,722.32,"27,110,800"
1997-02-14,717.29,723.02,715,721,"39,067,500"
1997-02-13,713.64,726.13,713.64,716.71,"49,789,800"
1997-02-12,714.82,715.87,708.72,712.5,"35,259,400"
1997-02-11,711.11,713.88,707.86,713.43,"41,365,900"
1997-02-10,701.43,709.8,701.43,709.79,"29,312,000"
1997-02-06,698.54,704.44,693.82,700.22,"34,126,300"
1997-02-05,698.18,708.2,697.95,698.6,"38,556,700"
1997-02-04,687.84,696.24,687.84,695.95,"33,132,100"
1997-02-03,683.13,696.21,681.01,687.25,"27,335,400"
1997-02-01,685.84,688.39,681.4,683.13,"21,512,500"
1997-01-31,676.52,687.99,676.52,685.84,"31,998,900"
1997-01-30,663.56,679.04,662.27,676.52,"28,820,500"
1997-01-29,662.85,672.9,654.95,663.56,"30,160,900"
1997-01-28,664.7,677.63,653.41,662.85,"30,383,200"
1997-01-27,685.11,685.46,664.68,664.7,"28,327,500"
1997-01-25,679.56,688.81,677.46,685.11,"22,399,100"
1997-01-24,676.91,679.56,658.18,679.56,"35,494,100"
1997-01-23,678.94,685.14,672.73,676.91,"31,043,800"
1997-01-22,690.54,690.54,671.91,678.94,"36,682,400"
1997-01-21,718.46,721.79,690.54,690.54,"44,300,500"
1997-01-20,694.23,720.69,694.23,718.46,"42,987,200"
1997-01-18,701.18,701.18,692.04,694.23,"25,295,900"
1997-01-17,711.86,720.41,695.77,701.18,"48,243,700"
1997-01-16,699.76,711.96,694.39,711.86,"47,286,400"
1997-01-15,686.59,699.76,686.02,699.76,"42,010,700"
1997-01-14,659.54,687.66,656.67,686.59,"36,617,400"
1997-01-13,659.54,664.95,655.74,659.54,"28,730,300"
1997-01-11,648.69,659.63,645.91,659.54,"22,414,400"
1997-01-10,639.87,653.59,636.8,648.69,"36,472,700"
1997-01-09,621.41,640.8,612.41,639.87,"36,051,400"
1997-01-08,611.04,623.39,600.55,621.41,"34,222,500"
1997-01-07,626.87,627.61,609.12,611.04,"24,071,600"
1997-01-06,643.41,643.41,625.01,626.87,"17,645,600"
1997-01-04,653.79,653.79,641.98,643.41,"14,653,700"
1997-01-03,651.22,655.7,635.41,653.79,"13,937,500"
1996-12-27,659.01,659.01,643.57,651.22,"35,103,400"
1996-12-26,677.76,677.76,655.24,659.01,"26,522,300"
1996-12-24,684.81,687.06,677.56,677.76,"24,270,900"
1996-12-23,693.14,697.12,684.81,684.81,"21,536,600"
1996-12-21,700.87,700.87,693.03,693.14,"21,508,700"
1996-12-20,690.97,703.51,690.97,700.87,"29,999,200"
1996-12-19,661.39,690.97,661.39,690.97,"30,382,900"
1996-12-18,663.35,671.43,655.47,661.39,"31,497,800"
1996-12-17,673.92,680.09,660.39,663.35,"31,590,900"
1996-12-16,687.34,687.34,667.71,673.92,"22,797,600"
1996-12-14,689.07,694.11,686.91,687.34,"14,570,100"
1996-12-13,689.38,695.72,677.64,689.07,"26,462,100"
1996-12-12,704.68,706.01,688.74,689.38,"25,888,900"
1996-12-11,702.83,709.48,702.83,704.68,"28,038,700"
1996-12-10,692.17,702.83,692.17,702.83,"23,968,000"
1996-12-09,696.11,707.52,692.15,692.17,"24,199,300"
1996-12-07,699.89,704.8,696.11,696.11,"14,149,100"
1996-12-06,706.3,713.25,698.12,699.89,"23,935,400"
1996-12-05,715.87,715.87,705.96,706.3,"25,567,500"
1996-12-04,725.59,728.14,713.59,715.87,"27,725,000"
1996-12-03,727.83,732.22,722.18,725.59,"27,013,400"
1996-12-02,726.48,735.15,724.75,727.83,"23,468,700"
1996-11-30,733.5,733.5,726.25,726.48,"14,145,900"
1996-11-29,736.92,738.89,732.25,733.5,"22,828,100"
1996-11-28,722.62,736.97,722.62,736.92,"25,178,700"
1996-11-27,715.97,727.75,715.97,722.62,"21,282,400"
1996-11-26,716.45,721.37,710.49,715.97,"17,572,500"
1996-11-25,731.44,731.44,716.45,716.45,"15,427,000"
1996-11-22,743.55,743.55,730.64,731.44,"24,226,000"
1996-11-21,743.52,749.96,743.52,744.91,"23,891,200"
1996-11-20,746.82,750.09,742.48,744.14,"25,141,100"
1996-11-19,750.53,753.85,747.05,747.05,"19,889,500"
1996-11-18,754.63,758.8,747.21,750.82,"22,476,400"
1996-11-16,752.6,757.3,752.6,756.67,"16,701,600"
1996-11-15,743.52,751.47,743.52,750.29,"22,969,100"
1996-11-14,744.97,749.32,743.02,743.03,"21,133,300"
1996-11-13,752.58,757.63,744.47,747.32,"23,193,700"
