YYM1,CITY,CITY_CODE,GU_NAME,GU_CODE2,API_TT0,BaseRate,MoRate,FREQ,A_PSUM,SEOUL,METRO,LTV,DTI,MV_APT,JAEGO,BUNYANG,N_BUNYANG,IND_INDEX,JTP,LOAN_T,MON
200612,서울특별시,11,동작구,1159,84.004035735,4.50,5.8800,153,5.8434915,1,1,49.592475678,90.588235294,10.489127,0,0,0,128.718,43.811,101.84374245,12
200703,서울특별시,11,동작구,1159,87.978519437,4.50,6.2000,106,3.8427121667,1,1,50.588990541,47.045884363,14.068282,0,0,0,110.893,42.987,107.877226,3
200706,서울특별시,11,동작구,1159,82.616954741,4.50,6.1300,96,3.8552316667,1,1,50.597707061,45.541802495,14.068282,0,0,0,102.227,43.14,110.307341,6
200709,서울특별시,11,동작구,1159,83.112195645,5.00,6.5200,90,3.5536333333,1,1,50.816937846,45.878767912,14.068282,1122,0,0,108.332,42.811,112.626114,9
200712,서울특별시,11,동작구,1159,82.535647566,5.00,6.8500,117,5.1335293333,1,1,50.598040829,44.6592416,14.068282,415,0,0,113.158,42.165,116.409487,12
200803,서울특별시,11,동작구,1159,92.112042182,5.00,6.7000,176,7.7001298712,1,1,50.744775222,44.831741988,15.509057,0,140,326,113.158,41.163,118.919127,3
200806,서울특별시,11,동작구,1159,96.45396107,5.00,6.7700,118,5.4405875,1,1,51.264186231,44.144068616,15.509057,0,403,596,91.984,39.312,124.125424,6
200809,서울특별시,11,동작구,1159,97.266790378,5.25,7.2500,49,2.336355,1,1,50.590679501,43.728046428,15.509057,0,0,596,113.355,38.94,128.216878,9
200812,서울특별시,11,동작구,1159,87.184946075,3.00,6.8100,26,1.1423705,1,1,61.760953925,100,15.509057,0,0,601,94.249,38.67,129.852736,12
200903,서울특별시,11,동작구,1159,86.150483318,2.00,5.4300,93,3.9897358333,1,1,61.718987772,100,14.795857,18,0,601,88.832,38.61226547,130.541711,3
200906,서울특별시,11,동작구,1159,92.220461718,2.00,5.2500,141,6.8089859615,1,1,61.713666856,100,14.795857,0,0,662,85.09,38.886481048,132.995958,6
200909,서울특별시,11,동작구,1159,99.19405978,2.00,5.7700,150,7.2885868571,1,1,55.376800293,61.180411425,14.795857,0,0,662,101.241,39.73417782,136.885476,9
200912,서울특별시,11,동작구,1159,95.699117339,2.00,5.9000,87,4.0144033333,1,1,55.563455811,52.981008558,14.795857,0,0,650,104.097,40.563106195,139.556317,12
201003,서울특별시,11,동작구,1159,96.10458099,2.00,5.4700,91,4.3114465,1,1,55.816409573,53.000838401,15.334421,344,301,650,95.757,41.29149696,140.959729,3
201006,서울특별시,11,동작구,1159,88.951301963,2.00,4.6200,41,1.941015,1,1,55.695111568,53.014640598,15.334421,0,0,513,97.3,42.057047881,147.444443,6
201009,서울특별시,11,동작구,1159,89.874878318,2.25,4.8000,55,2.5374896667,1,1,55.604555837,100,15.334421,18,0,461,100.096,42.968426109,149.638557,9
201012,서울특별시,11,동작구,1159,92.257494574,2.50,4.6700,123,5.6098341746,1,1,55.80581812,100,15.334421,140,963,406,107.329,44.371215491,152.647694,12
201103,서울특별시,11,동작구,1159,94.779816803,3.00,4.8900,125,5.8820666667,1,1,55.77553058,100,15.852134,655,0,287,104.918,46.39717639,157.61353872,3
201106,서울특별시,11,동작구,1159,92.263218699,3.25,4.8700,80,3.7755833333,1,1,55.902084272,53.038152801,15.852134,0,0,271,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,동작구,1159,93.048466973,3.25,5.0000,85,3.6364833333,1,1,56.21789577,53.065856775,15.852134,0,0,257,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,동작구,1159,90.108594743,3.25,4.9500,92,4.56096525,1,1,55.845659625,53.137443114,15.852134,0,0,337,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,동작구,1159,88.990662197,3.25,5.0000,99,4.7214116667,1,1,56.14681807,53.178759754,16.325833,0,0,281,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,동작구,1159,87.808267824,3.25,4.7600,72,3.267981,1,1,56.397430483,53.288198585,16.325833,0,0,240,93.732,52.080110853,168.5365483,6
201209,서울특별시,11,동작구,1159,86.6206397,3.00,4.2900,83,3.6626131667,1,1,56.425346771,53.34801545,16.325833,1559,0,232,102.411,53.270940687,169.56891325,9
201212,서울특별시,11,동작구,1159,85.617905145,2.75,4.1600,89,3.8830212859,1,1,56.286331447,53.394459982,16.325833,963,0,231,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,동작구,1159,86.143239892,2.75,3.9700,148,6.6778493732,1,1,56.570950042,53.434200386,17.255936,0,0,172,101.446,56.153232883,169.34191893,3
201306,서울특별시,11,동작구,1159,85.661967117,2.50,3.7300,132,5.93864185,1,1,56.405711732,53.485995787,17.255936,0,582,129,86.885,56.726654406,170.9829411,6
201309,서울특별시,11,동작구,1159,86.789749443,2.50,3.8200,138,6.3239008333,1,1,56.677375796,53.511773765,17.255936,452,0,103,99.614,59.142058043,172.03377341,9
201312,서울특별시,11,동작구,1159,87.488441171,2.50,3.7400,142,6.5943416667,1,1,56.571853945,53.529596904,17.255936,0,0,64,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,동작구,1159,89.278074447,2.50,3.6900,174,7.9933082762,1,1,56.804103482,53.582267835,17.604041,0,0,13,107.329,63.228155915,171.93290707,3
201406,서울특별시,11,동작구,1159,89.159719953,2.50,3.5800,147,6.8421225333,1,1,56.762360819,53.631921717,17.604041,0,471,1,96.914,63.999129453,174.43916963,6
201409,서울특별시,11,동작구,1159,90.545565942,2.25,3.5000,179,8.2115440556,1,1,70,63.696996182,17.604041,0,0,0,107.715,64.646119402,179.57457831,9
201412,서울특별시,11,동작구,1159,90.386668532,2.00,3.3300,149,7.1990641667,1,1,70,63.693839689,17.604041,0,0,0,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,동작구,1159,92.304651297,1.75,2.9700,259,12.608428253,1,1,70,63.746776916,,0,0,0,98.5,67.631557386,264.26647725,3
201506,서울특별시,11,동작구,1159,94.567338363,1.50,3.0100,210,10.243223452,1,1,70,63.672078482,,0,0,0,91.6,69.570769984,274.52190625,6
201509,서울특별시,11,동작구,1159,96.129778419,1.50,2.9200,221,11.121326821,1,1,70,63.673898686,,0,0,0,110.8,71.808672278,284.97710897,9
201512,서울특별시,11,동작구,1159,97.120703066,1.50,3.1200,126,6.4613598571,1,1,70,63.67308636,,0,668,0,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,동작구,1159,98.010384401,1.50,2.9700,203,10.077197119,1,1,70,63.605538529,17.831655,49,0,0,120.4,74.577835467,285.20501337,3
201606,서울특별시,11,동작구,1159,99.007638779,1.25,2.7700,240,13.05651606,1,1,70,63.615598583,17.831655,0,1438,0,96.1,75.069395239,296.04091152,6
201609,서울특별시,11,동작구,1159,102.20111598,1.25,2.8000,237,13.22296104,1,1,70,63.612273332,17.831655,0,0,0,109.4,74.178229776,301.19151583,9
201612,서울특별시,11,동작구,1159,104.08314496,1.25,3.1300,56,3.187775,1,1,70,63.61131715,17.831655,0,959,0,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,동작구,1159,104.84887348,1.25,3.2100,193,10.990697222,1,1,70,63.602880978,17.831655,0,0,0,113.7,73.220091035,306.60869096,3
201706,서울특별시,11,동작구,1159,109.27883447,1.25,3.2200,243,14.410886648,1,1,70,63.611486173,17.831655,0,0,0,98.4,72.379698282,312.60006936,6
201709,서울특별시,11,동작구,1159,113.86384347,1.25,3.2400,150,9.3658152381,1,1,47.466666667,42.533333333,17.831655,0,0,0,129,71.199623675,319.1024339,9
201712,서울특별시,11,동작구,1159,115.80457263,1.50,3.4200,62,3.8179233333,1,1,46.612903226,43.387096774,17.831655,0,0,0,111.5,70.058967027,319.56180264,12
200603,서울특별시,11,관악구,1162,67.378426593,4.00,5.4600,159,3.9729442796,1,1,64.529486945,100,7.475999,26,0,0,109.907,48.372,104.381241,3
200606,서울특별시,11,관악구,1162,68.212724151,4.25,5.4800,115,3.0411648214,1,1,64.510468654,100,7.475999,40,0,0,99.469,47.454,107.564252,6
200609,서울특별시,11,관악구,1162,73.764639808,4.50,5.7700,200,5.4909722027,1,1,64.651042606,100,7.475999,478,0,0,123.203,47.67,110.66641,9
200612,서울특별시,11,관악구,1162,82.425909146,4.50,5.8800,165,4.5631315504,1,1,51.015356295,99.272727273,7.475999,0,0,0,128.718,43.811,101.84374245,12
200703,서울특별시,11,관악구,1162,79.251677538,4.50,6.2000,139,3.7790162987,1,1,51.331513092,48.912347797,9.527925,0,0,0,110.893,42.987,107.877226,3
200706,서울특별시,11,관악구,1162,89.881514955,4.50,6.1300,97,2.7580069444,1,1,51.581864185,48.575893798,9.527925,0,0,0,102.227,43.14,110.307341,6
200709,서울특별시,11,관악구,1162,90.411144929,5.00,6.5200,86,2.5408751667,1,1,51.873948616,49.288780272,9.527925,0,0,0,108.332,42.811,112.626114,9
200712,서울특별시,11,관악구,1162,98.592316735,5.00,6.8500,112,3.5843366602,1,1,52.157446752,46.969531897,9.527925,150,0,0,113.158,42.165,116.409487,12
200803,서울특별시,11,관악구,1162,98.877953917,5.00,6.7000,165,5.3530314293,1,1,52.500194572,47.298046065,10.367868,18,0,0,113.158,41.163,118.919127,3
200806,서울특별시,11,관악구,1162,104.33445277,5.00,6.7700,121,4.314872,1,1,52.401915551,45.737887601,10.367868,0,0,0,91.984,39.312,124.125424,6
200809,서울특별시,11,관악구,1162,101.6296438,5.25,7.2500,45,1.5690866667,1,1,52.610638816,46.32603918,10.367868,0,0,0,113.355,38.94,128.216878,9
200812,서울특별시,11,관악구,1162,88.740071237,3.00,6.8100,24,0.7253916667,1,1,61.760953925,100,10.367868,18,0,0,94.249,38.67,129.852736,12
200903,서울특별시,11,관악구,1162,98.169934438,2.00,5.4300,89,3.0043316667,1,1,61.718987772,100,11.015494,71,0,66,88.832,38.61226547,130.541711,3
200906,서울특별시,11,관악구,1162,98.404300153,2.00,5.2500,116,4.0487036364,1,1,61.713666856,100,11.015494,0,0,48,85.09,38.886481048,132.995958,6
200909,서울특별시,11,관악구,1162,103.07690076,2.00,5.7700,127,4.6343494444,1,1,56.213197813,61.180411425,11.015494,0,0,30,101.241,39.73417782,136.885476,9
200912,서울특별시,11,관악구,1162,98.686387506,2.00,5.9000,85,3.0171166667,1,1,56.192080607,53.197446272,11.015494,0,0,48,104.097,40.563106195,139.556317,12
201003,서울특별시,11,관악구,1162,101.4527544,2.00,5.4700,97,3.3943,1,1,56.372740378,53.163094233,11.500456,0,0,48,95.757,41.29149696,140.959729,3
201006,서울특별시,11,관악구,1162,95.066830199,2.00,4.6200,63,2.1159125,1,1,56.414332656,53.282663374,11.500456,0,0,0,97.3,42.057047881,147.444443,6
201009,서울특별시,11,관악구,1162,96.627545918,2.25,4.8000,76,2.5278845,1,1,56.412376448,100,11.500456,0,0,0,100.096,42.968426109,149.638557,9
201012,서울특별시,11,관악구,1162,97.826305429,2.50,4.6700,100,3.6263832143,1,1,56.512258229,100,11.500456,0,0,0,107.329,44.371215491,152.647694,12
201103,서울특별시,11,관악구,1162,99.796193171,3.00,4.8900,120,4.2522567857,1,1,56.563431444,100,11.256054,0,0,0,104.918,46.39717639,157.61353872,3
201106,서울특별시,11,관악구,1162,99.036237931,3.25,4.8700,74,2.6961821429,1,1,56.600535828,53.038152801,11.256054,0,0,0,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,관악구,1162,99.159809142,3.25,5.0000,95,3.271970119,1,1,56.722555348,53.065856775,11.256054,0,0,0,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,관악구,1162,97.237235244,3.25,4.9500,73,2.55534,1,1,56.815587317,53.137443114,11.256054,0,0,0,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,관악구,1162,98.307076471,3.25,5.0000,95,3.3323523333,1,1,56.762382855,53.178759754,11.576982,0,0,0,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,관악구,1162,95.401109132,3.25,4.7600,64,2.2159271667,1,1,57.077737171,53.288198585,11.576982,0,0,0,93.732,52.080110853,169.04866903,6
201209,서울특별시,11,관악구,1162,94.134590794,3.00,4.2900,72,2.4215121282,1,1,57.004983541,53.34801545,11.576982,0,0,0,102.411,53.270940687,169.36900072,9
201212,서울특별시,11,관악구,1162,93.158358593,2.75,4.1600,80,2.6046988095,1,1,57.123782711,53.394459982,11.576982,0,0,0,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,관악구,1162,93.86796284,2.75,3.9700,112,3.4894956944,1,1,57.251353825,53.434200386,10.941695,0,0,0,101.446,56.153232883,169.77717703,3
201306,서울특별시,11,관악구,1162,93.618212314,2.50,3.7300,103,3.3512882738,1,1,57.332379425,53.485995787,10.941695,0,0,0,86.885,56.726654406,170.10341347,6
201309,서울특별시,11,관악구,1162,96.572659018,2.50,3.8200,116,3.9415365368,1,1,57.339367399,53.511773765,10.941695,0,0,0,99.614,59.142058043,172.03377341,9
201312,서울특별시,11,관악구,1162,94.661777422,2.50,3.7400,100,3.4460266667,1,1,57.355357734,53.529596904,10.941695,0,0,0,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,관악구,1162,97.055025808,2.50,3.6900,142,4.8440949206,1,1,57.497377554,53.582267835,10.776109,0,0,0,107.329,63.228155915,171.93290707,3
201406,서울특별시,11,관악구,1162,97.098961128,2.50,3.5800,95,3.2570999405,1,1,57.503641868,53.631921717,10.776109,0,0,0,96.914,63.999129453,171.68830682,6
201409,서울특별시,11,관악구,1162,98.697898261,2.25,3.5000,136,4.753057294,1,1,70,63.696996182,10.776109,505,0,0,107.715,64.646119402,178.23760677,9
201412,서울특별시,11,관악구,1162,98.51677709,2.00,3.3300,115,4.0320066667,1,1,70,63.693839689,10.776109,0,0,0,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,관악구,1162,100.31310708,1.75,2.9700,176,6.1281321359,1,1,70,63.746776916,,0,0,0,98.5,67.631557386,266.63883286,3
201506,서울특별시,11,관악구,1162,102.58996452,1.50,3.0100,172,6.2281135968,1,1,70,63.672078482,,0,0,0,91.6,69.570769984,274.52190625,6
201509,서울특별시,11,관악구,1162,106.96711958,1.50,2.9200,154,5.721307866,1,1,70,63.673898686,,0,0,0,110.8,71.808672278,284.97710897,9
201512,서울특별시,11,관악구,1162,106.51860295,1.50,3.1200,84,3.1158841667,1,1,70,63.67308636,,0,0,0,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,관악구,1162,107.5740797,1.50,2.9700,152,5.4363822612,1,1,70,63.605538529,11.116509,14,0,0,120.4,74.577835467,287.07989545,3
201606,서울특별시,11,관악구,1162,109.69706713,1.25,2.7700,169,6.1121908849,1,1,70,63.615598583,11.116509,0,0,0,96.1,75.069395239,296.04091152,6
201609,서울특별시,11,관악구,1162,110.71848927,1.25,2.8000,151,5.9278807326,1,1,70,63.612273332,11.116509,0,0,0,109.4,74.178229776,303.98293878,9
201612,서울특별시,11,관악구,1162,112.67124587,1.25,3.1300,69,2.4216166667,1,1,70,63.61131715,11.116509,0,0,0,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,관악구,1162,114.70231045,1.25,3.2100,156,6.0585506563,1,1,70,63.602880978,11.116509,0,0,0,113.7,73.220091035,306.60869096,3
201706,서울특별시,11,관악구,1162,117.65087836,1.25,3.2200,189,7.5853152551,1,1,70,63.611486173,11.116509,0,0,0,98.4,72.379698282,312.60006936,6
201709,서울특별시,11,관악구,1162,120.78449934,1.25,3.2400,147,6.0210073333,1,1,42.244897959,47.755102041,11.116509,0,0,0,129,71.199623675,317.67243623,9
201712,서울특별시,11,관악구,1162,118.89673924,1.50,3.4200,41,1.389585,1,1,41.463414634,48.536585366,11.116509,0,0,0,111.5,70.058967027,319.56180264,12
200603,서울특별시,11,서초구,1165,88.528372207,4.00,5.4600,438,34.950430135,1,1,42.912677374,66.837499781,42.926657,301,0,0,109.907,48.372,104.381241,3
200606,서울특별시,11,서초구,1165,85.930994856,4.25,5.4800,133,8.892555,1,1,43.944172322,71.127819549,42.926657,1607,0,0,99.469,47.454,107.564252,6
200609,서울특별시,11,서초구,1165,91.579630262,4.50,5.7700,303,23.461035619,1,1,44.42562142,65.346534653,42.926657,174,17,0,123.203,47.67,110.66641,9
200612,서울특별시,11,서초구,1165,102.56624456,4.50,5.8800,273,19.959968214,1,1,45.877180567,67.912087912,42.926657,259,0,0,128.718,43.811,101.84374245,12
200703,서울특별시,11,서초구,1165,89.944655385,4.50,6.2000,113,8.2153433333,1,1,46.494168937,43.611529354,52.680494,0,0,0,110.893,42.987,107.877226,3
200706,서울특별시,11,서초구,1165,94.879274628,4.50,6.1300,144,10.807656833,1,1,45.802749746,43.136021275,52.680494,19,0,0,102.227,43.14,110.307341,6
200709,서울특별시,11,서초구,1165,100.31242162,5.00,6.5200,100,7.630286,1,1,46.021271661,43.381121373,52.680494,0,50,0,108.332,42.811,112.626114,9
200712,서울특별시,11,서초구,1165,101.25919519,5.00,6.8500,125,8.7309025,1,1,46.30824193,43.547718757,52.680494,19,0,0,113.158,42.165,116.409487,12
200803,서울특별시,11,서초구,1165,100.40380161,5.00,6.7000,181,13.448987667,1,1,46.746432447,43.973696114,50.51807,0,0,0,113.158,41.163,118.919127,3
200806,서울특별시,11,서초구,1165,102.84207701,5.00,6.7700,124,8.312658,1,1,47.310223368,44.004240105,50.51807,6,3410,83,91.984,39.312,124.125424,6
200809,서울특별시,11,서초구,1165,101.41407794,5.25,7.2500,70,5.0461668333,1,1,46.034437105,43.566495444,50.51807,98,0,70,113.355,38.94,128.216878,9
200812,서울특별시,11,서초구,1165,72.520983872,3.00,6.8100,84,6.1481936667,1,1,46.45504402,42.931174368,50.51807,3428,0,162,94.249,38.67,129.852736,12
200903,서울특별시,11,서초구,1165,86.133242615,2.00,5.4300,268,20.659302821,1,1,45.766918866,43.061622227,49.29849,0,0,157,88.832,38.61226547,130.541711,3
200906,서울특별시,11,서초구,1165,95.616466775,2.00,5.2500,364,30.361562657,1,1,45.024622734,42.854955682,49.29849,294,0,94,85.09,38.886481048,132.995958,6
200909,서울특별시,11,서초구,1165,97.985107791,2.00,5.7700,293,26.043905574,1,1,44.704583559,42.69943578,49.29849,0,0,78,101.241,39.73417782,136.885476,9
200912,서울특별시,11,서초구,1165,96.104957417,2.00,5.9000,190,16.700975794,1,1,44.768917258,43.326038612,49.29849,0,435,78,104.097,40.563106195,139.556317,12
201003,서울특별시,11,서초구,1165,98.534499458,2.00,5.4700,222,19.187247804,1,1,45.239124877,43.551262087,57.563283,485,0,78,95.757,41.29149696,140.959729,3
201006,서울특별시,11,서초구,1165,95.829943032,2.00,4.6200,106,8.9006095,1,1,45.647496171,43.679417629,57.563283,0,397,79,97.3,42.057047881,147.444443,6
201009,서울특별시,11,서초구,1165,96.975958663,2.25,4.8000,114,10.647091333,1,1,44.979960886,43.487105501,57.563283,0,0,77,100.096,42.968426109,149.638557,9
201012,서울특별시,11,서초구,1165,98.538197437,2.50,4.6700,326,30.686218333,1,1,44.975171998,43.360834458,57.563283,0,1119,30,107.329,44.371215491,152.647694,12
201103,서울특별시,11,서초구,1165,100.70569871,3.00,4.8900,214,18.358000333,1,1,45.624883411,43.500015122,58.72844,0,0,31,104.918,46.39717639,157.61353872,3
201106,서울특별시,11,서초구,1165,100.02584402,3.25,4.8700,174,15.34694631,1,1,45.244687753,43.389815522,58.72844,0,1033,31,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,서초구,1165,99.832642945,3.25,5.0000,156,13.390778333,1,1,45.336494723,43.653869266,58.72844,397,0,29,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,서초구,1165,94.935543413,3.25,4.9500,167,14.677692333,1,1,45.612546297,43.423418075,58.72844,1193,0,26,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,서초구,1165,92.574887531,3.25,5.0000,140,11.281275,1,1,46.009980344,43.703456545,58.977636,0,0,25,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,서초구,1165,92.185565562,3.25,4.7600,87,7.2026267857,1,1,53.868566311,53.288198585,58.977636,0,1633,17,93.732,52.080110853,168.0988424,6
201209,서울특별시,11,서초구,1165,87.509634557,3.00,4.2900,104,8.534275,1,1,53.707173547,53.34801545,58.977636,0,0,99,102.411,53.270940687,170.30362485,9
201212,서울특별시,11,서초구,1165,87.533776311,2.75,4.1600,130,10.64078,1,1,53.489310211,53.394459982,58.977636,1082,178,80,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,서초구,1165,90.548402792,2.75,3.9700,228,19.967086667,1,1,53.563445953,53.434200386,54.648582,0,0,77,101.446,56.153232883,169.02103904,3
201306,서울특별시,11,서초구,1165,89.97950972,2.50,3.7300,173,14.519292625,1,1,54.062260197,53.485995787,54.648582,0,0,71,86.885,56.726654406,170.10341347,6
201309,서울특별시,11,서초구,1165,90.697023403,2.50,3.8200,183,13.175108333,1,1,54.216304636,53.511773765,54.648582,231,1233,68,99.614,59.142058043,171.30661788,9
201312,서울특별시,11,서초구,1165,91.703821448,2.50,3.7400,256,19.434744905,1,1,53.9832825,53.529596904,54.648582,1572,1612,57,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,서초구,1165,94.500159818,2.50,3.6900,259,23.291551583,1,1,53.609363424,53.582267835,54.723392,0,0,54,107.329,63.228155915,171.18644986,3
201406,서울특별시,11,서초구,1165,95.029684378,2.50,3.5800,209,18.337475278,1,1,53.812393121,53.631921717,54.723392,872,0,38,96.914,63.999129453,174.43916963,6
201409,서울특별시,11,서초구,1165,98.645727719,2.25,3.5000,301,28.920907333,1,1,70,63.696996182,54.723392,0,0,25,107.715,64.646119402,178.23760677,9
201412,서울특별시,11,서초구,1165,100.06131006,2.00,3.3300,232,19.555577714,1,1,70,63.693839689,54.723392,0,0,18,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,서초구,1165,101.91533254,1.75,2.9700,396,37.049695926,1,1,70,63.746776916,,0,0,17,98.5,67.631557386,264.26647725,3
201506,서울특별시,11,서초구,1165,103.86613882,1.50,3.0100,288,28.273082167,1,1,70,63.672078482,,1077,0,17,91.6,69.570769984,277.01958529,6
201509,서울특별시,11,서초구,1165,106.28054523,1.50,2.9200,292,29.237934333,1,1,70,63.673898686,,0,0,17,110.8,71.808672278,279.39572417,9
201512,서울특별시,11,서초구,1165,107.50527108,1.50,3.1200,179,18.729441667,1,1,70,63.67308636,,0,0,17,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,서초구,1165,108.19439335,1.50,2.9700,264,27.006701667,1,1,70,63.605538529,57.568005,0,0,43,120.4,74.577835467,292.6149979,3
201606,서울특별시,11,서초구,1165,113.12371258,1.25,2.7700,359,38.278977715,1,1,70,63.615598583,57.568005,843,0,19,96.1,75.069395239,291.87419077,6
201609,서울특별시,11,서초구,1165,117.2555138,1.25,2.8000,319,35.715886742,1,1,70,63.612273332,57.568005,0,0,16,109.4,74.178229776,303.98293878,9
201612,서울특별시,11,서초구,1165,116.3111797,1.25,3.1300,77,7.8771,1,1,70,63.61131715,57.568005,0,475,16,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,서초구,1165,118.76682774,1.25,3.2100,300,33.220560167,1,1,70,63.602880978,57.568005,0,0,16,113.7,73.220091035,307.78434895,3
201706,서울특별시,11,서초구,1165,125.57931407,1.25,3.2200,356,42.321644841,1,1,70,63.611486173,57.568005,0,0,16,98.4,72.379698282,310.3304538,6
201709,서울특별시,11,서초구,1165,129.56377783,1.25,3.2400,258,31.551182132,1,1,49.457364341,40.542635659,57.568005,0,0,16,129,71.199623675,319.1024339,9
201712,서울특별시,11,서초구,1165,128.99004987,1.50,3.4200,65,7.087175,1,1,48.461538462,41.538461538,57.568005,29,0,16,111.5,70.058967027,319.56180264,12
200603,서울특별시,11,강남구,1168,82.652408373,4.00,5.4600,546,48.826385902,1,1,42.912677374,65.50395159,65.8924,118,0,0,109.907,48.372,104.381241,3
200606,서울특별시,11,강남구,1168,85.261478122,4.25,5.4800,172,11.374934071,1,1,43.944172322,73.139534884,65.8924,231,0,0,99.469,47.454,107.564252,6
200609,서울특별시,11,강남구,1168,87.660309109,4.50,5.7700,367,32.017758699,1,1,44.42562142,62.397820163,65.8924,631,0,0,123.203,47.67,110.66641,9
200612,서울특별시,11,강남구,1168,93.649311687,4.50,5.8800,352,29.167506854,1,1,45.688644119,66.761363636,65.8924,185,100,0,128.718,43.811,101.84374245,12
200703,서울특별시,11,강남구,1168,86.267283414,4.50,6.2000,145,9.4042241061,1,1,46.906500966,44.883912682,89.827697,1487,0,0,110.893,42.987,107.877226,3
200706,서울특별시,11,강남구,1168,91.477532563,4.50,6.1300,200,14.784589333,1,1,46.151473914,44.073115275,89.827697,0,0,0,102.227,43.14,110.307341,6
200709,서울특별시,11,강남구,1168,96.121742879,5.00,6.5200,129,9.7118173333,1,1,46.505665573,44.531191604,89.827697,455,0,0,108.332,42.811,112.626114,9
200712,서울특별시,11,강남구,1168,95.070059936,5.00,6.8500,163,12.367912,1,1,45.929632424,43.885847674,89.827697,0,0,0,113.158,42.165,116.409487,12
200803,서울특별시,11,강남구,1168,100.58759174,5.00,6.7000,270,21.437348976,1,1,46.528120428,44.265073951,88.707576,0,0,19,113.158,41.163,118.919127,3
200806,서울특별시,11,강남구,1168,94.61634428,5.00,6.7700,155,11.586839,1,1,47.256533194,44.373408764,88.707576,0,0,19,91.984,39.312,124.125424,6
200809,서울특별시,11,강남구,1168,93.133474718,5.25,7.2500,94,8.197338,1,1,46.00405251,43.830505639,88.707576,14,0,19,113.355,38.94,128.216878,9
200812,서울특별시,11,강남구,1168,73.109225807,3.00,6.8100,127,9.5645641667,1,1,46.418082681,43.649344845,88.707576,2070,0,19,94.249,38.67,129.852736,12
200903,서울특별시,11,강남구,1168,89.046414574,2.00,5.4300,352,32.796244708,1,1,44.800935309,43.159437489,78.045287,55,0,19,88.832,38.61226547,130.541711,3
200906,서울특별시,11,강남구,1168,92.944462108,2.00,5.2500,435,42.098642941,1,1,44.460122131,43.081272935,78.045287,0,0,18,85.09,38.886481048,132.995958,6
200909,서울특별시,11,강남구,1168,98.562020477,2.00,5.7700,344,32.117332619,1,1,45.043744791,43.114707735,78.045287,106,0,14,101.241,39.73417782,136.885476,9
200912,서울특별시,11,강남구,1168,90.465313696,2.00,5.9000,267,25.440673167,1,1,44.796075625,43.565034638,78.045287,476,476,14,104.097,40.563106195,139.556317,12
201003,서울특별시,11,강남구,1168,97.188670431,2.00,5.4700,207,17.145533333,1,1,45.731275623,43.915321141,87.983613,56,0,14,95.757,41.29149696,140.959729,3
201006,서울특별시,11,강남구,1168,91.464002652,2.00,4.6200,149,11.666842,1,1,45.798706105,44.363139754,87.983613,332,332,21,97.3,42.057047881,147.444443,6
201009,서울특별시,11,강남구,1168,91.002577092,2.25,4.8000,168,14.061098333,1,1,45.591410297,43.776717452,87.983613,0,0,21,100.096,42.968426109,149.638557,9
201012,서울특별시,11,강남구,1168,92.393329215,2.50,4.6700,343,33.537793357,1,1,44.701419553,43.438517165,87.983613,0,407,21,107.329,44.371215491,152.647694,12
201103,서울특별시,11,강남구,1168,94.899544287,3.00,4.8900,238,20.974990667,1,1,45.700557713,43.865513871,85.287705,1168,0,21,104.918,46.39717639,157.61353872,3
201106,서울특별시,11,강남구,1168,92.911240796,3.25,4.8700,196,17.68076125,1,1,45.36932041,43.883696793,85.287705,407,1494,10,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,강남구,1168,92.640965194,3.25,5.0000,199,19.038280881,1,1,44.789210252,43.450966056,85.287705,15,108,7,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,강남구,1168,86.731407855,3.25,4.9500,222,19.673126433,1,1,45.282376131,43.559946056,85.287705,0,0,7,108.968,50.829309685,164.60183642,12
