,year,metro,id,sex,old_h,grand_h,single_h,multi_h,age,number,education,marriage,asset,debt,income,income_d,industry,job,house,education_year
12895,2021,G1,711100352,1,G2,G2,G2,G2,41,3,4,2,8283,3600,6189,5615,F,7,3,9
12896,2021,G1,711100362,1,G2,G2,G2,G2,54,3,4,2,7362,0,5256,4999,C,8,3,9
12897,2021,G1,711100372,1,G2,G2,G2,G2,48,4,7,2,215385,120100,15675,9780,C,2,1,16
12898,2021,G1,711100392,1,G2,G2,G2,G2,26,3,6,1,13300,0,3577,3159,J,2,2,14
12899,2021,G1,711700111,1,G2,G2,G2,G2,65,2,3,2,9960,2000,3787,3750,,,3,6
12900,2021,G1,711700121,1,G2,G2,G2,G2,44,4,4,2,6070,0,6401,6081,G,3,3,9
12901,2021,G1,711700131,1,G2,G2,G2,G2,57,2,3,3,86330,600,7521,6434,C,7,1,6
12902,2021,G1,711700181,2,G2,G2,G2,G2,50,2,6,1,24200,0,2622,2616,G,5,5,14
12903,2021,G2,711700201,1,G2,G2,G2,G2,62,4,4,2,20765,450,4746,3946,H,3,1,9
12904,2021,G2,711700211,1,G1,G2,G2,G2,77,2,1,2,94975,5500,1816,1334,,,1,0
12905,2021,G2,711700221,1,G1,G2,G2,G2,71,2,4,2,56236,0,3661,3026,,,1,9
12906,2021,G2,711700231,1,G1,G2,G2,G2,84,2,3,2,1610,0,1169,1168,,,3,6
12907,2021,G2,711700251,1,G2,G2,G2,G2,38,3,7,2,44894,20900,5298,4143,C,2,1,16
12908,2021,G2,711700281,1,G2,G2,G2,G2,59,3,6,2,34798,0,2915,2469,N,9,1,14
12909,2021,G2,711700291,1,G2,G2,G2,G2,45,1,5,1,36960,2400,6147,5196,K,3,1,12
12910,2021,G1,711700311,1,G2,G2,G2,G2,50,3,4,2,38508,11500,6612,6226,H,8,2,9
12911,2021,G1,711700321,2,G2,G2,G2,G2,60,2,4,4,16750,10000,3675,3078,,,2,9
12912,2021,G1,711700351,1,G2,G2,G2,G2,42,1,6,1,15408,6320,7568,6862,K,3,3,14
12913,2021,G1,711700391,1,G2,G2,G2,G2,28,1,5,1,7200,1300,1868,1678,I,4,3,12
12914,2021,G1,711800121,1,G1,G2,G2,G2,82,1,1,3,50600,0,1135,1096,,,1,0
12915,2021,G1,711800141,1,G2,G2,G1,G2,51,4,6,4,7017,400,7902,5990,C,3,5,14
12916,2021,G1,711800171,1,G2,G2,G2,G2,53,4,6,2,60452,15000,10836,8200,P,2,2,14
12917,2021,G2,711800201,1,G2,G2,G2,G2,43,4,6,2,41148,15200,10323,8002,C,8,1,14
12918,2021,G2,711800211,1,G2,G2,G2,G2,37,4,6,2,121492,30150,7805,6594,I,4,1,14
12919,2021,G2,711800221,1,G2,G2,G2,G2,45,4,6,2,198364,62000,9907,6795,F,3,2,14
12920,2021,G1,711800271,1,G2,G2,G2,G2,64,4,4,2,18290,100,5794,5582,H,9,1,9
12921,2021,G1,711800301,1,G2,G2,G2,G2,52,4,5,2,75110,0,6509,5920,M,3,2,12
12922,2021,G1,711800311,1,G2,G2,G2,G2,50,4,7,2,102868,17500,7056,5486,J,3,1,16
12923,2021,G1,711800331,1,G1,G2,G2,G2,88,2,2,2,3600,1200,1902,1869,,,3,0
12924,2021,G1,711800351,1,G2,G2,G2,G2,47,5,7,2,86050,1006,14465,10594,K,3,3,16
12925,2021,G1,711800371,1,G2,G2,G2,G2,64,3,3,2,57635,1000,9108,8546,C,9,2,6
12926,2021,G1,711800381,1,G2,G2,G2,G2,66,3,6,2,55682,25700,12520,10496,F,7,1,14
12927,2021,G1,711900101,1,G1,G2,G2,G2,65,1,4,4,1980,0,946,909,,,3,9
12928,2021,G1,711900111,2,G1,G2,G2,G2,79,2,4,3,6500,0,9221,8746,,,5,9
12929,2021,G2,711900121,1,G2,G2,G2,G2,65,2,6,2,916500,0,29553,25523,,,1,14
12930,2021,G1,711900131,1,G2,G2,G2,G2,47,4,7,2,116754,15011,16463,12424,K,2,3,16
12931,2021,G1,711900141,1,G2,G2,G2,G2,32,4,6,2,29412,4800,3941,3358,M,2,1,14
12932,2021,G1,711900151,2,G2,G2,G2,G2,47,2,4,4,1050,0,3203,3198,C,7,3,9
12933,2021,G1,711900161,2,G2,G2,G2,G2,61,1,4,4,15350,0,3896,3331,I,9,2,9
12934,2021,G1,711900191,1,G2,G2,G2,G2,69,5,5,2,83945,25000,6858,5098,H,8,1,12
12935,2021,G2,711900201,1,G2,G2,G1,G2,58,3,5,4,1578,1450,2785,2605,F,9,3,12
12936,2021,G2,711900221,2,G2,G2,G2,G2,60,2,2,3,35076,1600,4234,3825,,,1,0
12937,2021,G2,711900231,1,G2,G2,G2,G2,67,2,3,2,23380,0,3507,3326,G,5,1,6
12938,2021,G2,711900241,1,G1,G2,G2,G2,76,1,5,3,1428,0,880,880,,,3,12
12939,2021,G2,711900251,1,G2,G2,G2,G2,24,5,4,2,8245,0,3628,3426,G,5,2,9
12940,2021,G2,711900261,1,G2,G2,G2,G2,46,5,4,2,30080,2680,5561,4410,H,8,1,9
12941,2021,G2,711900271,2,G2,G2,G1,G2,49,3,7,4,33600,13100,3240,2704,P,2,2,16
12942,2021,G1,711900311,1,G1,G2,G2,G2,72,2,3,2,52464,13000,3856,3439,N,9,2,6
12943,2021,G1,711900321,2,G1,G2,G2,G2,66,1,3,4,9500,2000,610,379,N,9,2,6
12944,2021,G1,711900341,1,G2,G2,G2,G2,37,3,7,2,89100,34000,2873,2215,S,2,2,16
12945,2021,G1,711900361,1,G2,G2,G2,G2,67,3,6,2,167960,0,13654,12212,H,3,1,14
12946,2021,G1,711900371,1,G2,G2,G2,G2,51,2,4,2,8788,3350,3576,3444,F,9,2,9
12947,2021,G1,711900381,1,G2,G2,G2,G2,49,4,4,2,37136,0,8638,7248,N,4,1,9
12948,2021,G1,711900391,1,G2,G2,G2,G2,39,5,6,2,70190,5600,21469,13184,G,3,1,14
12949,2021,G1,712000102,2,G2,G2,G2,G2,79,2,2,3,62550,24500,1723,1648,,,1,0
12950,2021,G1,712000112,1,G1,G2,G2,G2,77,2,3,2,119968,0,6250,5791,,,1,6
12951,2021,G1,712000142,1,G2,G2,G2,G2,46,4,4,2,122550,28400,16007,13790,F,1,1,9
12952,2021,G1,712000152,2,G1,G2,G2,G2,78,1,6,3,10,0,1193,1141,,,5,14
12953,2021,G1,712000172,2,G1,G2,G2,G2,74,1,4,4,24100,0,1261,1252,,,2,9
12954,2021,G1,712000182,1,G2,G2,G2,G2,52,4,5,2,58750,22000,3955,3057,C,5,3,12
12955,2021,G1,712000192,1,G2,G2,G2,G2,48,4,6,2,326937,107357,11957,8501,J,2,1,14
12956,2021,G2,712000202,1,G2,G2,G2,G2,63,2,2,2,48562,2570,3795,3310,E,8,1,0
12957,2021,G2,712000242,1,G1,G2,G2,G2,82,2,2,2,22319,4000,1776,1568,,,5,0
12958,2021,G2,712000252,1,G2,G2,G2,G2,27,1,5,1,1200,0,884,815,S,7,3,12
12959,2021,G2,712000262,1,G2,G2,G2,G2,40,4,4,2,23752,8000,6289,5122,G,5,1,9
12960,2021,G2,712000272,2,G2,G2,G2,G2,46,4,6,2,45960,16500,9125,7335,O,3,1,14
12961,2021,G2,712000282,1,G2,G2,G2,G2,57,1,4,4,29090,8250,4538,2901,H,8,1,9
12962,2021,G2,712000292,1,G2,G2,G2,G2,54,3,6,2,45284,1866,6227,5605,C,8,1,14
12963,2021,G1,712000312,1,G2,G2,G2,G2,59,3,5,2,49930,12640,4391,3757,C,5,1,12
12964,2021,G1,712000322,1,G2,G2,G2,G1,51,5,5,2,7200,0,4492,4115,G,3,3,12
12965,2021,G1,712000342,1,G2,G2,G2,G2,50,4,4,2,56820,0,7399,6547,H,9,1,9
12966,2021,G1,712000352,1,G2,G2,G2,G2,49,3,4,2,60220,0,7245,6278,C,8,2,9
12967,2021,G1,712000382,2,G2,G2,G1,G2,35,2,4,4,2650,0,2865,2864,K,5,3,9
12968,2021,G1,712100102,2,G2,G2,G2,G2,52,3,6,4,17900,2000,3094,2659,,,2,14
12969,2021,G1,712100112,1,G2,G2,G2,G2,63,2,4,4,50730,8000,2232,1759,G,5,1,9
12970,2021,G1,712100142,1,G2,G2,G2,G2,54,4,3,2,18078,700,5166,4782,,,2,6
12971,2021,G1,712100162,2,G2,G2,G2,G2,74,3,3,3,34536,18500,1594,1543,,,1,6
12972,2021,G1,712100182,1,G2,G2,G2,G2,77,4,4,2,31629,15712,8775,7619,,,1,9
12973,2021,G1,712100192,1,G2,G2,G2,G2,52,3,4,2,35345,12000,5313,4382,C,9,1,9
12974,2021,G2,712100222,2,G1,G2,G2,G2,69,1,2,3,81875,54000,4020,1490,,,1,0
12975,2021,G2,712100232,1,G2,G2,G2,G2,60,2,4,2,12680,0,6757,6311,N,9,1,9
12976,2021,G2,712100282,1,G2,G2,G2,G2,61,2,6,2,2540,0,3060,2593,,,5,14
12977,2021,G2,712100292,1,G2,G2,G2,G2,34,2,6,2,35060,0,4158,3705,C,3,2,14
12978,2021,G1,712100302,1,G1,G2,G2,G2,76,2,1,2,194200,0,3925,3236,F,2,1,0
12979,2021,G1,712100332,1,G2,G2,G2,G2,48,4,6,2,41760,16250,9242,7371,C,3,1,14
12980,2021,G1,712100342,2,G2,G2,G2,G2,51,4,6,2,256280,6000,29860,17145,Q,2,1,14
12981,2021,G1,712100352,1,G2,G2,G2,G2,57,3,6,2,204080,1000,13443,11366,G,3,1,14
12982,2021,G1,712100382,2,G2,G2,G2,G2,53,2,5,4,22080,0,3093,2861,G,5,3,12
12983,2021,G1,712100392,1,G2,G2,G2,G2,37,3,6,2,107565,30,24233,17652,K,3,1,14
12984,2021,G1,712700101,1,G2,G2,G2,G2,58,3,6,2,53788,1516,8066,7032,F,2,2,14
12985,2021,G1,712700121,2,G2,G2,G2,G2,49,1,4,1,130,2000,945,924,,,3,9
12986,2021,G1,712700151,1,G2,G2,G2,G2,47,2,6,2,188970,10400,7966,6805,G,5,1,14
12987,2021,G1,712700181,1,G2,G2,G2,G2,46,5,4,2,21869,3400,7851,6659,C,8,1,9
12988,2021,G2,712700201,1,G1,G2,G2,G2,77,2,6,2,18470,700,4356,3208,,,1,14
12989,2021,G2,712700211,1,G2,G2,G2,G2,50,3,6,2,91855,1000,7710,6681,G,2,1,14
12990,2021,G2,712700221,1,G2,G2,G2,G2,53,3,7,2,73906,80,19364,13444,M,2,2,16
12991,2021,G2,712700231,1,G2,G2,G2,G2,43,4,6,2,17442,1370,6912,6019,F,2,2,14
12992,2021,G2,712700251,1,G2,G2,G2,G2,68,3,5,2,70470,0,17337,14702,G,1,1,12
12993,2021,G2,712700261,1,G2,G2,G2,G2,58,5,4,2,125542,0,18217,15642,C,7,1,9
12994,2021,G2,712700281,1,G2,G2,G2,G2,39,2,6,2,24700,50,6859,5720,G,5,1,14
12995,2021,G1,712700311,1,G1,G2,G2,G2,67,2,2,2,25230,0,2671,2529,G,9,1,0
12996,2021,G1,712700321,1,G2,G2,G2,G2,60,3,4,2,38078,0,4874,4409,,,1,9
12997,2021,G1,712700331,1,G2,G2,G2,G2,53,3,4,2,32490,8580,7067,5872,P,3,1,9
12998,2021,G1,712700351,1,G2,G2,G2,G2,69,2,4,2,91250,6500,4648,4246,N,9,1,9
12999,2021,G1,712800111,1,G2,G2,G2,G2,45,5,4,2,65116,25400,8384,7029,S,7,1,9
13000,2021,G1,712800151,2,G2,G2,G2,G2,42,1,4,1,14595,5000,2792,2296,S,4,2,9
13001,2021,G1,712800171,2,G1,G2,G2,G2,80,1,2,3,515,0,1176,1175,,,3,0
13002,2021,G1,712800191,2,G2,G2,G2,G2,56,3,6,2,70763,24520,8858,6529,P,2,1,14
13003,2021,G2,712800201,2,G2,G2,G2,G2,47,3,4,4,12995,7000,7462,6622,Q,2,1,9
13004,2021,G2,712800221,1,G2,G2,G2,G2,43,3,5,2,27402,10300,2547,1811,C,7,1,12
13005,2021,G2,712800241,2,G2,G2,G2,G2,53,3,6,3,27110,1000,3444,3251,Q,4,1,14
13006,2021,G2,712800251,1,G2,G2,G2,G2,75,3,3,2,34893,2000,7146,6407,,,1,6
13007,2021,G2,712800281,1,G2,G2,G2,G2,61,3,7,2,88380,6000,7792,7045,,,1,16
13008,2021,G1,712800301,1,G2,G2,G2,G2,64,2,4,2,60721,15000,8193,6785,F,7,1,9
13009,2021,G1,712800311,1,G1,G2,G2,G2,68,2,4,4,1200,3000,1684,1683,,,3,9
13010,2021,G1,712800321,1,G2,G2,G2,G2,45,4,6,2,61753,1460,6070,5250,M,2,1,14
13011,2021,G1,712800351,2,G2,G2,G2,G2,64,1,4,3,36880,5000,2092,1761,,,1,9
13012,2021,G1,712800371,2,G2,G2,G2,G2,62,1,4,4,68080,8850,2377,1919,N,9,1,9
13013,2021,G1,712900101,1,G1,G2,G2,G2,68,1,4,3,105030,2000,6428,5197,H,8,1,9
13014,2021,G1,712900131,1,G2,G2,G2,G2,60,2,4,2,134710,3500,10704,8503,F,1,1,9
13015,2021,G1,712900151,1,G2,G2,G2,G2,65,3,2,2,48720,0,3860,2997,,,1,0
13016,2021,G1,712900161,2,G2,G2,G2,G2,75,2,4,3,75700,0,5672,5551,,,1,9
13017,2021,G1,712900191,1,G2,G2,G2,G2,49,1,4,4,10300,3600,842,508,I,1,3,9
13018,2021,G2,712900211,1,G2,G2,G2,G2,52,2,4,4,77621,5000,1729,1537,F,9,1,9
13019,2021,G2,712900221,1,G2,G2,G2,G2,43,4,6,2,70920,14557,8172,6146,O,4,1,14
13020,2021,G2,712900261,2,G2,G2,G1,G2,48,4,4,4,25385,482,1694,1646,Q,4,1,9
13021,2021,G2,712900271,2,G1,G2,G2,G2,66,1,2,4,18100,50,1596,1534,,,1,0
13022,2021,G1,712900301,1,G2,G2,G2,G2,40,3,6,2,107870,36000,6914,4678,I,7,1,14
13023,2021,G1,712900311,1,G2,G2,G2,G2,64,3,4,2,54696,5120,6846,5752,F,3,1,9
13024,2021,G1,712900321,1,G2,G2,G2,G2,63,2,4,2,21643,0,42112,30154,,,1,9
13025,2021,G1,712900331,1,G2,G2,G2,G2,59,4,4,2,66694,0,4632,4093,F,7,1,9
13026,2021,G1,712900341,1,G2,G2,G2,G2,45,2,6,2,61383,5356,22932,16917,J,2,1,14
13027,2021,G1,712900371,2,G1,G2,G2,G2,73,1,3,3,8500,0,815,814,,,2,6
13028,2021,G1,712900381,1,G2,G2,G2,G2,50,4,5,2,81120,0,12077,9371,C,2,1,12
13029,2021,G1,712900391,1,G2,G2,G2,G2,58,3,5,2,72230,4000,8903,7707,H,8,1,12
13030,2021,G1,713000112,1,G2,G2,G2,G2,63,2,6,2,78660,0,3165,2998,,,1,14
13031,2021,G1,713000122,1,G2,G2,G2,G2,55,4,4,2,69458,0,12230,10382,Q,9,1,9
13032,2021,G1,713000132,2,G2,G2,G2,G2,66,2,2,3,40920,0,4833,4518,,,1,0
13033,2021,G1,713000152,2,G2,G2,G2,G2,63,2,5,2,2662,1136,3329,3286,G,5,3,12
13034,2021,G1,713000162,1,G2,G2,G2,G2,60,2,6,2,129080,19000,5770,4981,,,1,14
13035,2021,G1,713000182,1,G2,G2,G2,G2,67,4,4,2,97684,0,7886,7047,,,1,9
13036,2021,G1,713000192,2,G2,G2,G2,G2,27,3,4,1,16620,0,3156,2928,Q,3,1,9
13037,2021,G2,713000202,1,G2,G2,G2,G2,66,2,4,2,30062,0,3121,2698,N,9,1,9
13038,2021,G2,713000222,2,G1,G2,G2,G2,67,1,4,4,300,0,1010,917,Q,9,5,9
13039,2021,G2,713000242,1,G2,G2,G2,G2,26,1,4,1,3260,0,2218,1917,N,8,3,9
13040,2021,G2,713000262,1,G2,G2,G2,G2,51,6,6,2,2042,3080,3398,2744,,,3,14
13041,2021,G1,713000302,1,G2,G2,G2,G2,53,4,5,2,3826,2300,3816,3629,G,5,3,12
13042,2021,G1,713000322,2,G1,G2,G2,G2,76,1,2,3,22610,0,402,311,,,1,0
13043,2021,G1,713000342,2,G2,G2,G2,G2,56,1,5,4,37790,2000,2735,2108,C,8,1,12
13044,2021,G1,713000352,1,G2,G2,G2,G2,58,4,4,2,31300,10120,9841,8861,F,7,1,9
13045,2021,G1,713000362,1,G2,G2,G2,G2,44,4,6,2,79190,40756,16663,13822,H,8,1,14
13046,2021,G1,713000372,1,G2,G2,G2,G2,51,2,4,2,31574,7753,5493,4558,F,9,1,9
13047,2021,G1,713100102,1,G2,G2,G2,G2,39,4,5,2,59620,17000,5289,4288,F,3,1,12
13048,2021,G1,713100122,1,G1,G2,G2,G2,80,2,2,2,1120,0,1402,1401,,,3,0
13049,2021,G1,713100132,1,G2,G2,G2,G2,50,5,7,2,148990,24000,13101,9719,K,2,1,16
13050,2021,G1,713100142,1,G2,G2,G2,G2,50,3,6,2,175754,6000,7874,6676,N,3,1,14
13051,2021,G1,713100152,1,G2,G2,G2,G2,59,3,6,2,98642,0,8126,7049,F,2,1,14
13052,2021,G1,713100172,1,G2,G2,G2,G2,35,3,6,2,19170,7300,4300,3539,J,2,1,14
13053,2021,G1,713100192,2,G2,G2,G2,G2,38,1,6,1,20800,300,4541,4151,U,3,2,14
13054,2021,G2,713100212,2,G2,G2,G2,G2,30,2,6,1,7130,675,2600,2424,,,2,14
13055,2021,G2,713100222,2,G1,G2,G2,G2,69,1,2,3,35700,0,1006,934,,,1,0
13056,2021,G2,713100232,1,G2,G2,G2,G2,59,1,4,3,220,800,786,785,,,3,9
13057,2021,G2,713100242,1,G1,G2,G2,G2,81,2,2,2,73500,2000,2809,2757,,,1,0
13058,2021,G2,713100252,1,G2,G2,G2,G2,65,2,6,2,101492,0,5328,4805,M,2,1,14
13059,2021,G2,713100272,1,G2,G2,G2,G2,29,3,6,2,58670,10000,7265,6081,,,1,14
13060,2021,G2,713100292,1,G1,G2,G2,G2,84,2,2,2,88200,0,3928,3766,,,1,0
13061,2021,G1,713100302,1,G1,G2,G2,G2,79,2,4,2,80320,5000,1850,1428,,,1,9
13062,2021,G1,713100312,1,G2,G2,G2,G2,50,1,4,4,1200,0,4992,4556,F,7,3,9
13063,2021,G1,713100322,1,G2,G2,G2,G2,47,4,4,2,4790,2400,8293,8001,F,7,3,9
13064,2021,G1,713100332,2,G1,G2,G2,G2,72,1,4,4,16400,91,1580,1415,,,1,9
13065,2021,G1,713100342,2,G2,G2,G2,G2,60,2,3,2,273200,45500,15536,9988,,,1,6
13066,2021,G1,713100362,1,G2,G2,G2,G2,39,4,5,2,57435,21964,9130,7709,C,7,1,12
13067,2021,G1,713100372,1,G2,G2,G2,G2,46,4,6,2,114535,37000,8300,5981,C,3,1,14
13068,2021,G1,713100382,1,G2,G2,G2,G2,58,3,4,2,93056,24300,9488,7264,C,3,1,9
13069,2021,G1,713100392,1,G2,G2,G2,G2,66,3,7,2,173624,28000,10774,4237,Q,2,1,16
13070,2021,G1,713700111,1,G2,G2,G2,G2,60,3,6,2,148332,0,7735,6071,I,5,1,14
13071,2021,G1,713700131,2,G2,G2,G1,G2,45,2,5,4,1230,0,3704,3665,H,3,3,12
13072,2021,G1,713700141,1,G2,G2,G2,G2,62,4,4,2,40310,113,8337,7294,,,1,9
13073,2021,G1,713700151,1,G2,G2,G2,G2,36,3,6,2,44521,17680,9782,7814,O,3,2,14
13074,2021,G1,713700171,1,G2,G2,G2,G2,52,3,4,2,3267,220,6011,5489,,,3,9
13075,2021,G1,713700181,2,G1,G2,G2,G2,75,1,2,3,49015,23000,905,806,,,2,0
13076,2021,G1,713700191,1,G2,G2,G2,G2,41,3,6,2,36067,0,9147,7670,J,2,5,14
13077,2021,G2,713700201,1,G2,G2,G2,G2,41,3,6,2,17483,10000,4629,3772,J,5,2,14
13078,2021,G2,713700211,1,G2,G2,G2,G2,57,4,4,2,42475,1000,6860,5893,C,8,1,9
13079,2021,G2,713700221,1,G2,G2,G2,G2,52,4,6,2,40790,25090,5141,3731,J,2,1,14
13080,2021,G2,713700231,2,G1,G2,G2,G2,67,1,3,3,13832,50,1218,958,,,3,6
13081,2021,G2,713700241,1,G2,G2,G2,G2,70,2,5,2,12356,0,2549,2404,L,9,3,12
13082,2021,G2,713700261,1,G2,G2,G2,G2,81,3,2,2,23760,700,1674,1370,,,1,0
13083,2021,G1,713700321,1,G2,G2,G2,G2,57,3,5,2,49252,13400,10507,9224,E,8,1,12
13084,2021,G1,713700331,2,G2,G2,G1,G2,52,2,5,4,5412,0,953,873,G,5,3,12
13085,2021,G1,713700351,2,G2,G2,G2,G2,65,2,3,3,13861,2100,3197,2972,,,1,6
13086,2021,G1,713700361,1,G2,G2,G2,G2,40,3,4,2,15200,2040,8500,7738,G,5,2,9
13087,2021,G1,713700381,1,G2,G2,G2,G2,44,1,4,1,3682,88,2003,1766,S,8,3,9
13088,2021,G1,713700391,1,G2,G2,G2,G2,35,1,5,1,2838,0,3304,2574,C,8,3,12
13089,2021,G1,713800111,1,G2,G2,G2,G2,53,2,4,4,930,0,1128,1089,,,5,9
13090,2021,G1,713800121,2,G2,G2,G2,G2,49,2,4,4,6936,0,2293,2262,I,4,2,9
13091,2021,G1,713800131,1,G1,G2,G2,G2,77,2,3,2,4100,0,4381,4231,Q,4,2,6
13092,2021,G1,713800151,1,G2,G2,G2,G2,68,2,6,2,45560,9830,3394,2043,P,4,1,14
13093,2021,G1,713800171,2,G2,G2,G2,G2,60,2,4,4,15115,1300,316,31,N,3,2,9
13094,2021,G2,713800211,1,G2,G2,G2,G2,41,5,5,2,11346,7000,2887,2758,G,5,3,12
13095,2021,G2,713800221,1,G2,G2,G2,G2,50,5,6,2,121580,60500,16576,10326,K,1,1,14
13096,2021,G2,713800231,1,G2,G2,G2,G2,63,2,4,2,78676,0,4257,4012,G,5,1,9
13097,2021,G1,713800301,1,G2,G2,G2,G2,68,2,6,2,127819,0,1804,1622,,,1,14
13098,2021,G1,713800311,1,G2,G2,G2,G2,45,5,6,2,81080,1500,12764,10943,C,8,2,14
13099,2021,G1,713800321,1,G2,G2,G2,G2,61,2,3,4,6750,0,5455,4747,H,8,3,6
13100,2021,G1,713800331,2,G2,G2,G2,G2,60,2,4,4,6380,0,1804,1587,,,2,9
13101,2021,G1,713800341,1,G2,G2,G2,G2,47,4,6,2,27466,19080,7201,5271,H,8,1,14
13102,2021,G1,713800361,2,G2,G2,G2,G2,62,2,6,4,43224,17064,5185,3961,I,4,1,14
13103,2021,G1,713800381,1,G2,G2,G2,G2,66,2,6,4,21220,11000,5481,5159,H,8,3,14
13104,2021,G1,713800391,1,G2,G2,G2,G2,58,3,5,2,75374,15726,8126,6205,M,2,1,12
13105,2021,G1,713900101,1,G2,G2,G2,G2,41,3,5,2,1058,10000,6929,5581,J,3,4,12
13106,2021,G1,713900111,1,G2,G2,G2,G2,58,4,4,2,110904,30500,9678,8018,C,8,1,9
13107,2021,G1,713900131,1,G2,G2,G2,G2,44,2,6,2,18140,0,2250,1908,G,5,2,14
13108,2021,G1,713900151,2,G2,G2,G2,G2,56,2,7,4,5885,0,3426,2783,S,2,2,16
13109,2021,G1,713900161,2,G2,G2,G2,G2,62,1,4,3,94204,2500,3403,2400,,,2,9
13110,2021,G1,713900171,1,G2,G2,G2,G2,56,4,4,2,62479,0,6824,5092,L,1,1,9
13111,2021,G2,713900201,1,G2,G2,G2,G2,39,3,6,2,3195,1400,6182,5532,P,3,3,14
13112,2021,G2,713900211,1,G2,G2,G2,G2,68,2,7,2,141870,6953,5256,4472,,,1,16
13113,2021,G2,713900221,1,G2,G2,G2,G2,38,2,4,2,7707,0,6410,5371,I,2,4,9
13114,2021,G2,713900231,1,G2,G2,G2,G2,61,2,5,2,133036,1100,11279,9641,G,3,1,12
13115,2021,G2,713900251,2,G1,G2,G2,G2,72,1,3,3,3196,200,1434,1369,,,3,6
13116,2021,G2,713900261,1,G2,G2,G2,G2,53,4,6,2,39610,10600,11523,9629,C,3,1,14
13117,2021,G1,713900301,1,G1,G2,G2,G2,67,1,3,1,258,0,811,810,,,3,6
13118,2021,G1,713900321,1,G2,G2,G2,G2,49,4,4,2,9096,3860,4708,4338,G,5,5,9
13119,2021,G1,713900331,2,G2,G2,G2,G2,60,2,4,2,5995,2590,6921,6554,Q,4,3,9
13120,2021,G1,713900341,1,G2,G2,G2,G2,54,1,6,1,600,700,1560,1437,R,4,3,14
13121,2021,G1,713900371,1,G2,G2,G2,G2,42,2,4,2,14968,0,1020,895,F,7,2,9
13122,2021,G1,713900381,1,G2,G2,G2,G2,53,4,4,2,2570,3482,6913,5792,C,7,3,9
13123,2021,G1,713900391,1,G2,G2,G2,G2,34,4,7,2,40000,0,5433,4850,S,7,2,16
13124,2021,G1,714000102,1,G2,G2,G2,G2,65,2,3,2,22600,3730,1618,1384,O,9,1,6
13125,2021,G1,714000112,1,G2,G2,G2,G2,38,5,6,2,115208,15000,11100,9298,F,2,3,14
13126,2021,G1,714000122,1,G2,G2,G2,G2,41,2,6,2,248480,0,18882,15482,K,3,1,14
13127,2021,G1,714000152,1,G2,G2,G2,G2,42,4,7,2,339774,96000,11218,5802,C,2,3,16
13128,2021,G1,714000172,1,G2,G2,G2,G2,60,2,6,2,359230,101500,6165,960,I,4,1,14
13129,2021,G1,714000182,2,G1,G2,G2,G2,71,1,3,4,42340,30,3506,2505,,,1,6
13130,2021,G1,714000192,2,G2,G2,G2,G2,28,1,7,1,15070,9900,1940,1547,J,3,2,16
13131,2021,G1,714000312,1,G1,G2,G2,G2,68,1,4,4,13250,0,1194,1102,,,1,9
13132,2021,G1,714000322,1,G2,G2,G2,G2,56,3,6,2,5276,3220,4572,3530,N,4,3,14
13133,2021,G1,714000332,1,G2,G2,G2,G2,49,1,6,4,3650,3200,1663,1228,H,8,3,14
13134,2021,G1,714000342,1,G2,G2,G2,G2,56,1,6,1,509,8000,2456,1992,S,3,3,14
13135,2021,G1,714000352,1,G2,G2,G2,G2,44,4,6,2,24045,8000,8219,7233,C,3,2,14
13136,2021,G1,714000362,1,G2,G2,G2,G2,59,2,6,2,116665,1000,17255,10991,C,1,2,14
13137,2021,G1,714000372,2,G2,G2,G2,G2,43,1,5,4,3090,2180,2524,2197,I,4,3,12
13138,2021,G1,714000392,1,G2,G2,G2,G2,61,3,3,2,67589,2000,5355,4714,C,8,1,6
13139,2021,G1,714100102,1,G1,G2,G2,G2,67,2,4,2,50080,10300,2263,1935,,,1,9
13140,2021,G1,714100112,1,G2,G2,G2,G2,65,2,4,2,19344,5000,2516,1975,N,9,1,9
13141,2021,G1,714100142,1,G2,G2,G2,G2,63,4,3,2,20870,0,9440,8871,H,8,2,6
13142,2021,G1,714100152,2,G2,G2,G2,G2,65,2,2,3,15470,0,4006,3662,,,1,0
13143,2021,G1,714100172,1,G2,G2,G2,G2,31,1,6,1,21432,0,7336,5757,F,2,3,14
13144,2021,G1,714100192,1,G2,G2,G2,G2,62,2,6,3,79790,0,7262,6687,F,7,1,14
13145,2021,G1,714100302,2,G2,G2,G2,G2,57,3,5,3,35478,42000,5870,4357,S,4,3,12
13146,2021,G1,714100332,2,G2,G2,G2,G2,27,3,5,2,27010,21900,5535,4377,M,3,5,12
13147,2021,G1,714100342,1,G2,G2,G2,G2,51,3,6,2,119703,44300,21210,17385,P,2,3,14
13148,2021,G1,714100352,1,G2,G2,G2,G2,46,3,6,2,43750,0,9017,7901,J,2,2,14
13149,2021,G1,714100362,1,G1,G2,G2,G2,78,2,3,2,96,0,1107,1106,,,5,6
13150,2021,G1,714100392,1,G2,G2,G2,G2,46,6,6,2,56423,23940,3169,1482,M,2,1,14
13151,2021,G1,714700111,1,G1,G2,G2,G2,67,1,2,1,8350,0,1603,1577,H,9,2,0
13152,2021,G1,714700151,2,G2,G2,G2,G2,83,2,2,3,71075,0,2304,2265,,,1,0
