종목코드,종목명,결산월,회계연도,자산총계,부채총계,자본총계,자본금,이익잉여금,매출액,영업이익,당기순이익,배당금,EPS,BPS,SPS,CEPS
A163560,동일고무벨트,12,2014,,,,,,,,,,,,,
A163560,동일고무벨트,12,2015,248608774.3,88359798.28,160248976,5945000,52011772.77,254375387.8,23024127.54,19221740.95,-690000,1617,13478,21394,1867
A163560,동일고무벨트,12,2016,276868629.4,99051600.77,177817028.6,6135000,69386669.53,234447615.1,21737134.58,17884550.69,-713400,1458,14492,19107,1719
A163560,동일고무벨트,12,2017,271591039.3,94748367.33,176842672,6320000,68225047.51,259785016.1,6725265.85,1097779.94,-981600,87,13991,20553,393
A163560,동일고무벨트,12,2018,284848796.7,97751246.46,187097550.3,6500000,78308549.86,262958904.5,12106642,10288899.06,-1011200,791,14392,20228,1091
A163560,동일고무벨트,12,2019,281409709,87921303.84,193488405.2,6675000,84524404.8,261909973.5,14446980,8276757.78,-1170000,620,14494,19619,952
A163560,동일고무벨트,12,2020,275779245.5,75880980.45,199898265.1,6825000,90776623.64,243181801.7,14785070.9,7276980.15,-1335000,533,14645,17816,835
A163560,동일고무벨트,12,2021,313829241.6,104787335.2,209041906.4,6950000,94290428.54,277512533.3,871568.8,6064529.48,-1365000,436,14643,19965,770
A163560,동일고무벨트,12,2022,381228401.6,163224624.9,218003776.7,6950000,104154324.5,390439849.8,8078839.37,6892156.12,-1112000,561,15353,28089,876
A163560,동일고무벨트,12,2023,374040833,150343280.1,223697553,6950000,111040881.4,357776406.4,13689300.44,8382538.37,-1668000,689,15848,25739,982
A163560,동일고무벨트,12,2024,354076507.1,125203862.4,228872644.7,6950000,117176528.3,336983162.6,9586743.7,9926280.4,-2085000,783,16290,24243,1100
A163560,동일고무벨트,12,2025,355346619.6,116337392.7,239009226.9,6950000,128184387.9,364602809.4,18564940.32,9786999.34,-2085000,767,17082,26230,1119
A001260,남광토건,12,2000,,,,,,,,,,,,,
A001260,남광토건,12,2001,,,,,,,,,,,,,
A001260,남광토건,12,2002,,,,,,,,,,,,,
A001260,남광토건,12,2003,,,,,,,,,,,,,
A001260,남광토건,12,2004,,,,,,,,,,,,,
A001260,남광토건,12,2005,,,,,,,,,,,,,
A001260,남광토건,12,2006,,,,,,,,,,,,,
A001260,남광토건,12,2007,,,,,,,,,,,,,
A001260,남광토건,12,2008,,,,,,,,,,,,,
A001260,남광토건,12,2009,1282366239,997131872,285234367,170001410,4030569,783432328,32142215,-9540863,,-316,8389,25956,-167
A001260,남광토건,12,2010,1003672256,913311771,90360484,173058570,-191179878,687617055,-92043703,-195210447,,-5675,2611,19991,-5578
A001260,남광토건,12,2011,883710234.3,949402809.8,-65692575.55,173058570,-338333780,672858228.7,-116570940.3,-159675815.9,,-4613,-1905,19440,-4538
A001260,남광토건,12,2012,436886732.7,389952108.7,46934623.91,281578700,-635713167.7,393480204.9,-148971816.9,-300128209.9,,-72693,829,95303,-72202
A001260,남광토건,12,2013,457933334,429815463,28117872,38614590,-677218034,284497543,-23286503,-41868136,,-5577,3620,37972,-5406
A001260,남광토건,12,2014,525552504,591472050,-65919546,41357370,-783131157,278638118,-40427939,-105988304,,-13208,-7989,34723,-13014
A001260,남광토건,12,2015,239239292,199798776,39440516,48982275,-859551538,302388687,-50921667,-77030132,,-49479,4026,194235,-48831
A001260,남광토건,12,2016,175893879,135241661,40652218,48982275,-861063627,183598711,-9299058,-2149173,,-219,4153,18741,-188
A001260,남광토건,12,2017,166416067,123106077,43309990,49095925,8430567,115611173,1829223,1700256,,173,4414,11796,213
A001260,남광토건,12,2018,148906647,99794043,49112604,49136980,15739720,157172931,11141645,5715675,,582,5002,15996,629
A001260,남광토건,12,2019,202566665,149693739,52872926,49143055,19603617,236179654,4821012,3863897,,393,5384,24033,504
A001260,남광토건,12,2020,204018820.1,137716864.2,66301955.94,49144505,32849184.51,237961500.1,15215334.84,13761610.9,,1400,6751,24211,1523
A001260,남광토건,12,2021,273978349,186233105,87745244,49145070,54528601,356740020,20804648,21679417,,2206,8935,36295,2444
A001260,남광토건,12,2022,345922884,238920806,107002078,49145070,73861177,450379452,11115820,19332576,,1967,10896,45821,2244
A001260,남광토건,12,2023,377327938.4,264295801.4,113032137,49162860,79849776.53,547683547.2,4346983.08,5988599.63,,609,11506,55701,1061
A001260,남광토건,12,2024,417033570,297349706.8,119683863.2,49162860,86048531.15,504249000.3,7304140.89,6198754.61,,630,12183,51284,927
A001260,남광토건,12,2025,410092454.2,285115413.1,124977041.1,49162860,91341709.02,357445671.5,11440483.75,5293177.87,,538,12722,36353,702
A002220,한일철강,12,2000,,,,,,,,,,,,,
A002220,한일철강,12,2001,,,,,,,,,,,,,
A002220,한일철강,12,2002,,,,,,,,,,,,,
A002220,한일철강,12,2003,163168222,45114611,118053612,10200000,55046018,178244569,13712069,11340313,,4006,42775,87057,
A002220,한일철강,12,2004,191008065,50457130,140550935,10200000,33895383,236245939,38407297,27054189,-2567619,7584,50144,115807,15034
A002220,한일철강,12,2005,195248935,62648357,132600578,10200000,28073051,210911861,-4691474,-5016212,-2257041,-1748,46844,103388,109
A002220,한일철강,12,2006,191329148,53848952,137480196,10200000,30522603,176175726,7769317,5675818,-541689,1885,48692,86361,4979
A002220,한일철강,12,2007,222324944,75534048,146790897,10200000,29560812,190323686,1853588,641188,-880477,-206,52469,93296,2743
A002220,한일철강,12,2008,524339630,318088610,206251020,10200000,-8123506,295165920,16320041,-36192487,-949436,-18207,84182,144689,-14181
A002220,한일철강,12,2009,554139799,286768971,267370828,10200000,-5464895,228895574,-5697305,-49681,-407746,1303,90598,112204,4400
A002220,한일철강,12,2010,558681018,302315836,256365182,10200000,1490875,279059247,7373231,-9246905,,731,90875,136794,6842
A002220,한일철강,12,2011,612930681.9,334816168.4,278114513.5,10200000,161429175,374304546.8,13922450.49,3940083.72,-451407,990,95554,183483,7234
A002220,한일철강,12,2012,539413455.7,259479349.3,279934106.4,10200000,153527255.9,413895390.1,11301300.84,-9184481.42,-171712.35,-3724,89591,202890,-172
A002220,한일철강,12,2013,543813833,263822450,279991383,10200000,157192692.6,315044741.3,2346790.09,1686775.4,-1057927.25,1892,91655,154434,4582
A002220,한일철강,12,2014,539998201,266643273.9,273354927.1,10200000,151140516.2,316692071.4,1597402.3,-4894229.29,-889874.5,-2088,89232,155241,1295
A002220,한일철강,12,2015,547927574,294563365.1,253364208.9,10200000,138141568.6,244354351.3,-13014554.06,-19518370.55,-523086.9,-5899,82570,119782,-5100
A002220,한일철강,12,2016,299917724,144739420,155178303,10200000,141112777,111261361,6091621,4713142,,2494,84085,54540,5629
A002220,한일철강,12,2017,319893168.5,155801812.1,164091356.4,10200000,149876609.1,155757039.8,4491520.29,9365838.59,-631969.8,4729,89294,76351,7920
A002220,한일철강,12,2018,312201042,150840845.4,161360196.6,11161165,141663330.3,168600738,-2062928.58,-8209561.48,-631969.8,-3464,79492,78254,35
A002220,한일철강,12,2019,319370012,170314924,149055087,11161165,130458089,173015465,-7314730,-10882921,,-478,7359,7751,-138
A002220,한일철강,12,2020,295057911.8,146274692.2,148783219.6,12441176.5,125573508.3,157119678.9,-4237473.78,-4792863.76,,-211,6508,6841,115
A002220,한일철강,12,2021,338742840.6,160982050.4,177760790.2,13348730,150476960.4,248593160.8,29642526.67,25514603.64,,962,7201,9357,1214
A002220,한일철강,12,2022,339154971.5,164622338.6,174532633,13348730,147320703.3,255229322.6,4031740.57,-1327709.29,-1217687,-56,7065,9560,153
A002220,한일철강,12,2023,331028995.7,157459593.3,173569402,13348730,146191291.9,216255460.1,4859777.66,430267.26,-730612.2,0,7010,8100,189
A002220,한일철강,12,2024,340452046.3,172002310.2,168449736,13348730,139672541.8,205842246.1,666960.94,-4610118.11,-730612.2,-197,6761,7710,14
A002220,한일철강,12,2025,336119241.7,171013167.3,165106074.4,13348730,139056794.7,196404368.8,3179080.62,-435711.34,-243537.4,-21,6789,7357,147
A007610,선도전기,12,2000,53561464,12481497,41079967,8787216,13327218,41166673,247842,2028639,,115,2058,2342,
A007610,선도전기,12,2001,56206273,11662887,44543387,8787216,16469723,38501663,1887932,3446247,-523393,208,2221,2191,247
A007610,선도전기,12,2002,56652877,10963348,45689530,8787216,18315203,39724223,4619642,1692878,-523393,134,2345,2260,148
A007610,선도전기,12,2003,55089881,8426939,46662942,8787216,21431076,42496771,4995525,3104003,-523393,178,2671,2418,227
A007610,선도전기,12,2004,56378011,11778289,44599722,8787216,22946171,43355061,2707108,2084163,-610625,121,2555,2467,164
A007610,선도전기,12,2005,,,,,,,,,,,,,
A007610,선도전기,12,2006,,,,,,,,,,,,,
A007610,선도전기,12,2007,,,,,,,,,,,,,
A007610,선도전기,12,2008,70363531,11104696,59258835,8787216,22125289,40080582,-1835956,-410409,-523393,-23,3394,2281,19
A007610,선도전기,12,2009,,,,,,,,,,,,,
A007610,선도전기,12,2010,,,,,,,,,,,,,
A007610,선도전기,12,2011,101053374.8,27766740.18,73286634.63,9000000,27501769.57,67360469.04,2059093.5,2149608.7,-446725.48,119,4095,3742,177
A007610,선도전기,12,2012,98958167.04,25095552.97,73862614.07,9000000,28414428.83,57215358.91,1027153.55,1247460.09,-446725.48,68,4127,3179,128
A007610,선도전기,12,2013,128582446.5,51173032.96,77409413.58,9000000,29672140.5,110128539.1,1996227.42,1421667.69,-178690.19,79,4325,6118,144
A007610,선도전기,12,2014,132827723.4,55943701.47,76884021.89,9000000,31131384.49,90970556.3,1776112.73,1571954.94,-178690.19,87,4296,5054,169
A007610,선도전기,12,2015,135947961.5,57318190.88,78629770.64,9000000,34840475.3,93995671.73,5652881.87,4259471.34,-178690.19,235,4392,5222,357
A007610,선도전기,12,2016,146601413.9,65102061.5,81499352.36,9000000,36847297.96,93949805.72,2261163.99,2169220.78,-357380.38,120,4552,5219,244
A007610,선도전기,12,2017,158151936.5,67989946.79,90161989.73,9000000,38384578.53,108394117.9,1474957.22,1670766.37,-357380.38,92,5035,6022,213
A007610,선도전기,12,2018,149094572.4,65262608.81,83831963.6,9000000,42526302.44,83770850.18,1130643.78,-820208.22,-357380.38,-45,4682,4654,62
A007610,선도전기,12,2019,167027319.2,80506187.22,86521132.02,9000000,42699027.4,89348990.46,-1673026.42,-2154052.67,-357380.38,-119,4832,4964,-3
A007610,선도전기,12,2020,175592014.3,82319284.59,93272729.75,9000000,45167543.63,86174499.88,2555589.64,2506054.57,-446725.48,139,5175,4787,293
A007610,선도전기,12,2021,167947855.5,86791537.83,81156317.63,9000000,34311243.71,83343631.64,-10631752.04,-9952912.75,-89345.1,-549,4420,4630,-380
A007610,선도전기,12,2022,113976352.8,76037003.47,37939349.36,9000000,13437562.74,64020094.12,-11292685.18,-14604818.95,,-795,2093,3557,-742
A007610,선도전기,12,2023,92323070.16,69366338.26,22956731.9,9000000,-1592471.08,41641878.38,-7214331.62,-16640943,,-912,1267,2313,-875
A007610,선도전기,12,2024,86471435.74,55203970,31267465.74,9000000,7813900.53,23984030.52,-5748394.18,9774539.95,,544,1792,1332,579
A007610,선도전기,12,2025,73687545.16,37109420.06,36578125.09,9000000,12617016.11,38170718.48,1248969.77,5277316.85,,294,2105,2121,326
A009180,한솔로지스틱스,12,2000,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2001,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2002,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2003,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2004,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2005,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2006,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2007,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2008,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2009,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2010,,,,,,,,,,,,,
A009180,한솔로지스틱스,12,2011,181926875.1,84063875.85,97862999.28,24594104.5,33272377.72,391259786.6,9029441.86,6214577.24,-959675.04,130,2040,8154,265
A009180,한솔로지스틱스,12,2012,204757096.6,99020239.71,105736856.9,24594104.5,37274350.95,434698631.3,12030380.43,5432564.98,-959675.04,113,2204,9059,246
A009180,한솔로지스틱스,12,2013,185908007.6,79044017.01,106863990.6,24594104.5,33591168.63,462404820.2,8753980.67,-2665776.23,-959675.04,-56,2227,9637,59
A009180,한솔로지스틱스,12,2014,178713372,71389101,107324270,24603955,33367905,438958518,5660382,1027626,-959675,21,2236,9146,80
A009180,한솔로지스틱스,12,2015,90195689.16,49769078.98,40426610.18,8840941,88111243.67,374865356.8,639835.36,56236004.32,-960069.04,1751,2454,11674,1843
A009180,한솔로지스틱스,12,2016,97883701.32,53857332.89,44026368.43,8840941,91558012.97,384707101.2,5057289.84,3634224.01,-329414.68,221,2673,23348,412
A009180,한솔로지스틱스,12,2017,91872344.38,44676517.96,47195826.42,8840941,94835309.52,355266668.7,2301733.15,2871191.15,-329414.68,174,2865,21561,374
A009180,한솔로지스틱스,12,2018,126782731.7,70494772.89,56287958.8,14340941,94692341.92,434161852.6,3903273.51,1454232.55,-494122.02,67,2049,20033,249
A009180,한솔로지스틱스,12,2019,166754678.8,119699483.9,47055194.83,14340941,84738614.64,460730203.3,9519510.28,5908752.72,-385482.93,215,1713,16768,910
A009180,한솔로지스틱스,12,2020,195971591.3,141321704.4,54649886.86,14340941,92731965.15,509613333.4,13076633.84,8688690.53,-1098829.27,316,1989,18547,990
A009180,한솔로지스틱스,12,2021,266627757.5,188039086.1,78588671.42,14340941,114300199.3,747044113.7,30304814.31,23492497.19,-1373536.7,855,2859,27188,1590
A009180,한솔로지스틱스,12,2022,274496249,171990567.2,102505681.8,14340941,138952826.3,1015371890,36349586.83,24240799.51,-1648244.04,882,3726,36953,1654
A009180,한솔로지스틱스,12,2023,245120386.6,126703696.2,118416690.5,14478341,153852959.6,726536824.3,26257482.9,18533391.66,-1922951.38,672,4255,26336,1329
A009180,한솔로지스틱스,12,2024,267994725.2,137874930.7,130119794.5,14680141,159223313.6,687030962.7,16777813.39,8672221.16,-2774553.4,310,4615,24535,924
A009180,한솔로지스틱스,12,2025,261761294.4,117952636.4,143808658,14680141,170936093.2,674562421.9,20692745.04,15842173.91,-4222370.1,563,5100,23958,1128
A011700,한신기계,12,2000,,,,,,,,,,,,,
A011700,한신기계,12,2001,,,,,,,,,,,,,
A011700,한신기계,12,2002,,,,,,,,,,,,,
A011700,한신기계,12,2003,,,,,,,,,,,,,
A011700,한신기계,12,2004,,,,,,,,,,,,,
A011700,한신기계,12,2005,,,,,,,,,,,,,
A011700,한신기계,12,2006,,,,,,,,,,,,,
A011700,한신기계,12,2007,,,,,,,,,,,,,
A011700,한신기계,12,2008,,,,,,,,,,,,,
A011700,한신기계,12,2009,,,,,,,,,,,,,
A011700,한신기계,12,2010,,,,,,,,,,,,,
A011700,한신기계,12,2011,68277134.27,19213207.97,49063926.31,16223076,28425201.09,64467673.03,5990640.14,5153680.91,-1293137.1,162,1649,2029,170
A011700,한신기계,12,2012,74166751.6,22303229.37,51863522.24,16223076,31460838.46,68167788.09,5248885.3,5017584.25,-1339290.95,155,1743,2101,163
A011700,한신기계,12,2013,83427385.1,23905399.71,59521985.39,16223075.5,38986585.92,70570630.8,7088680.02,6314984.12,-1339291,195,2000,2175,203
A011700,한신기계,12,2014,87406905.37,22476130.17,64930775.21,16223075.5,44235694.02,65250270.89,7695291.38,6629279.31,-1041670.74,204,2182,2011,212
A011700,한신기계,12,2015,91984554.1,21342316.92,70642237.18,16223075.5,49584115.72,62714221.61,7470927.32,6302009.31,-1339290.95,194,2363,1933,203
A011700,한신기계,12,2016,95118369.69,17830547.53,77287822.17,16223075.5,52355993.02,62726962.06,8683858.67,6169245.34,-1345140.95,190,2432,1933,199
A011700,한신기계,12,2017,90291840.78,12187873.57,78103967.21,16223075.5,53979842.91,56156160.08,6205176.24,4683693.73,-2066086.82,144,2457,1731,156
A011700,한신기계,12,2018,90678706.22,10854644.65,79824061.57,16223075.5,55715505.19,53292377.23,4808520.2,3345605.94,-2066086.82,103,2511,1642,116
A011700,한신기계,12,2019,93965863.84,12986088.04,80979775.79,16223075.5,56820148.46,52754945.34,2169590.63,1615228.82,-1112508.29,50,2548,1626,63
A011700,한신기계,12,2020,95212694.31,12873520.27,82339174.03,16223075.5,59334571.06,51636393.23,3875105.15,3460528.54,-476789.27,107,2675,1591,127
A011700,한신기계,12,2021,101149022.2,15086453.98,86062568.18,16223075.5,62510301.66,54365248.59,5160637.78,4087463.83,-1077508.29,126,2791,1676,147
A011700,한신기계,12,2022,111781492,22775323.31,89006168,16223075.5,52992879,56039955.37,-9083503,-8673707,-1385367.79,-267,2739,1727,-244
A011700,한신기계,12,2023,115855540,23291241,92564300,16223075.5,56533908,61254832,-56581,3730583,-324461.51,115,2849,1888,140
A011700,한신기계,12,2024,126559129,36963570.32,89595559,16223075.5,53826901,63085257.26,-567399,-1211161,-486692.26,-37,2766,1944,-1
A011700,한신기계,12,2025,120169072,32610646.74,87558425.2,16223075.5,52080707.74,52718857.5,-1477530.96,-448708.72,-485192.26,-14,2703,1625,16
A000590,CS홀딩스,12,2000,,,,,,,,,,,,,
A000590,CS홀딩스,12,2001,,,,,,,,,,,,,
A000590,CS홀딩스,12,2002,,,,,,,,,,,,,
A000590,CS홀딩스,12,2003,,,,,,,,,,,,,
A000590,CS홀딩스,12,2004,,,,,,,,,,,,,
A000590,CS홀딩스,12,2005,,,,,,,,,,,,,
A000590,CS홀딩스,12,2006,,,,,,,,,,,,,
A000590,CS홀딩스,12,2007,,,,,,,,,,,,,
A000590,CS홀딩스,12,2008,,,,,,,,,,,,,
A000590,CS홀딩스,12,2009,,,,,,,,,,,,,
A000590,CS홀딩스,12,2010,183764663,32005477,151759186,4586440,75622267,145735833,14342725,5730121,,7597,153379,268181,10787
A000590,CS홀딩스,12,2011,188753459.1,25960044.62,162793414.5,5772410,106756177.1,109045966,10395077.95,11767922.75,-455063.5,10674,141890,98908,12579
A000590,CS홀딩스,12,2012,191295610.3,21619100.68,169676509.6,5772410,113177960,103356781.5,7734677.7,6548398.47,,5672,147889,89527,7424
A000590,CS홀딩스,12,2013,233929444.3,30123446.58,203805997.8,5772410,121087224.4,146122998.7,16898067.89,13013047.12,,6916,154659,126570,13371
A000590,CS홀딩스,12,2014,260355830,35962320,224393510,5772410,128035643,141559850,20997600,14362390,,6372,166683,122618,14501
A000590,CS홀딩스,12,2015,284933124.4,39069232.92,245863891.5,5772410,149290155.5,138970754.9,22697997.32,29603865.26,,18717,178497,120375,27459
A000590,CS홀딩스,12,2016,293927435.3,32038731.24,261888704.1,5772410,158828634.1,123144962.1,19832913.41,17138786.4,,7995,186452,106667,16716
A000590,CS홀딩스,12,2017,302433875.4,33003454.72,269430420.7,5772410,164348447.2,120959821.9,17036018.17,14264795.19,-1544001.5,5107,188452,104774,14218
A000590,CS홀딩스,12,2018,304418192.9,29665433.33,274752759.5,5772410,169929397.8,122550868.6,13319440.37,12641149.43,-1458368,5435,190644,106152,13099
A000590,CS홀딩스,12,2019,314291512.8,28138799.71,286152713.1,5772410,178120415.3,134971514.1,17025221.72,16603891.98,-1357866.5,8382,196805,116911,16879
A000590,CS홀딩스,12,2020,323725567.8,28164318.55,295561249.3,5772410,187172793,131637084.5,15901269.82,11835399.36,-1311396.5,6616,211368,114023,12957
A000590,CS홀딩스,12,2021,353716995.8,41521127.95,312195867.8,5772410,200711409,159017955.3,19647701.66,21065820.78,-1284473,12702,226284,137740,21439
A000590,CS홀딩스,12,2022,364121570.8,33693421.21,330428149.6,5772410,216703197.8,175266452,15632045.33,18788497.64,-1233573,12310,242997,151814,19440
A000590,CS홀딩스,12,2023,383909710.7,36702819.6,347206891.1,5772410,232078895.9,171965239.5,19128717.94,22145557.92,-1216773,14362,264028,148954,22133
A000590,CS홀딩스,12,2024,412586797.9,35090175.72,377496622.2,5772410,262642173.5,141950747.3,22314081.51,37853224.9,-753539.5,26869,305662,122956,35401
A000590,CS홀딩스,12,2025,425396197.4,31670115.64,393726081.7,5772410,277897576.1,134870815.3,20215270.55,20996079.78,-705090,14967,320744,116824,20507
A063160,종근당바이오,12,2000,,,,,,,,,,,,,
A063160,종근당바이오,12,2001,,,,,,,,,,,,,
A063160,종근당바이오,12,2002,,,,,,,,,,,,,
A063160,종근당바이오,12,2003,,,,,,,,,,,,,
A063160,종근당바이오,12,2004,,,,,,,,,,,,,
A063160,종근당바이오,12,2005,,,,,,,,,,,,,
A063160,종근당바이오,12,2006,,,,,,,,,,,,,
A063160,종근당바이오,12,2007,,,,,,,,,,,,,
A063160,종근당바이오,12,2008,,,,,,,,,,,,,
A063160,종근당바이오,12,2009,,,,,,,,,,,,,
A063160,종근당바이오,12,2010,,,,,,,,,,,,,
A063160,종근당바이오,12,2011,,,,,,,,,,,,,
A063160,종근당바이오,12,2012,,,,,,,,,,,,,
A063160,종근당바이오,12,2013,,,,,,,,,,,,,
A063160,종근당바이오,12,2014,,,,,,,,,,,,,
A063160,종근당바이오,12,2015,,,,,,,,,,,,,
A063160,종근당바이오,12,2016,,,,,,,,,,,,,
A063160,종근당바이오,12,2017,,,,,,,,,,,,,
A063160,종근당바이오,12,2018,,,,,,,,,,,,,
A063160,종근당바이오,12,2019,233347513.3,74884900.79,158462612.5,13073722.5,120039068.7,137184188.6,15412573.68,12264879.96,-1025893,2345,30893,26233,4215
A063160,종근당바이오,12,2020,283462939.7,114714926.7,168748012.9,13714905,125918696.9,124599959.4,7607021.5,6207398.43,-1025892.6,1132,30760,22713,3362
A063160,종근당바이오,12,2021,298540307.9,137048970.1,161491337.8,13714905,118865552.1,142238418.4,-11432270.3,-6576601.34,-1097192.4,-1199,29437,25928,1897
A063160,종근당바이오,12,2022,312590995.3,164791529.4,147799465.9,13714905,103800229.9,156042327,-14810343.54,-16702615.62,-548596.1,-3045,26941,28444,225
A063160,종근당바이오,12,2023,,,,,,,,,,,,,
A063160,종근당바이오,12,2024,,,,,,,,,,,,,
A063160,종근당바이오,12,2025,,,,,,,,,,,,,
A010960,삼호개발,12,2000,,,,,,,,,,,,,
A010960,삼호개발,12,2001,,,,,,,,,,,,,
A010960,삼호개발,12,2002,,,,,,,,,,,,,
A010960,삼호개발,12,2003,,,,,,,,,,,,,
A010960,삼호개발,12,2004,,,,,,,,,,,,,
A010960,삼호개발,12,2005,,,,,,,,,,,,,
A010960,삼호개발,12,2006,,,,,,,,,,,,,
A010960,삼호개발,12,2007,,,,,,,,,,,,,
A010960,삼호개발,12,2008,113080893,45997702,67083192,10000000,42938244,170154801,16326649,5759849,-1035000,332,3354,9816,384
A010960,삼호개발,12,2009,,,,,,,,,,,,,
A010960,삼호개발,12,2010,,,,,,,,,,,,,
A010960,삼호개발,12,2011,197762037.8,85836303.38,111925734.4,12500000,79865272.51,185199949.7,3198503.91,5820004.1,,240,4690,7408,319
A010960,삼호개발,12,2012,207299680.4,87803912.43,119495768,12500000,86994594.72,213076746.7,10426561.21,8415499.33,,343,5015,8523,445
A010960,삼호개발,12,2013,203003798.5,80888631.89,122115166.6,12500000,90062630.75,236980110.9,6255193.39,5244025.13,,213,5084,9479,324
A010960,삼호개발,12,2014,198353328.9,76509888.74,121843440.1,12500000,91118145.29,210837072.3,5563291.96,3601063.96,,146,5218,8433,247
A010960,삼호개발,12,2015,234678030.3,110090561,124587469.3,12500000,96732252.76,266875785.5,12292643.65,8188774.71,,334,5529,10675,403
A010960,삼호개발,12,2016,245439371.4,97620378.02,147818993.4,12500000,110520671.7,274457790.7,22177554.99,16001320.57,,642,5898,10978,712
A010960,삼호개발,12,2017,256370728.1,88691581.19,167679146.9,12500000,128919741.5,265716559.9,24197043.34,21433773.52,,859,6687,10629,905
A010960,삼호개발,12,2018,276893452.9,92831370.03,184062082.9,12500000,148523066.3,298667874.3,24409368.13,20631657.35,-3946540.32,832,7489,11947,859
A010960,삼호개발,12,2019,298782147.4,108033669.2,190748478.2,12500000,165282324.4,364581695.9,23565982.25,21526295.8,-3845511.04,863,8026,14583,928
A010960,삼호개발,12,2020,312804375.9,101420081.1,211384294.9,12500000,180834025.2,363379547.4,13628328.89,18777147.05,,744,9177,14535,826
A010960,삼호개발,12,2021,296852078,76141633,220710445,12500000,190943326,317259071,13084674,13927522,,557,9871,12690,620
A010960,삼호개발,12,2022,282392862,63537093,218855769,12500000,191048337,307522114,4469402,5925977,,237,9788,12301,299
A010960,삼호개발,12,2023,328385015.7,101025496.4,227359519.3,12500000,199325916.8,361917141.4,10532376.67,15111583.63,,604,10168,14477,679
A010960,삼호개발,12,2024,345696628.5,121095952.1,224600676.4,12500000,203378720.6,401776583.2,1172393.11,5259356.36,,210,10045,16071,289
A010960,삼호개발,12,2025,366082340.8,124914243.7,241168097.1,12500000,211823288.4,409727353.4,14486355.62,18742058.59,,757,10609,16555,863
A007590,동방아그로,12,2000,,,,,,,,,,,,,
A007590,동방아그로,12,2001,,,,,,,,,,,,,
A007590,동방아그로,12,2002,,,,,,,,,,,,,
A007590,동방아그로,12,2003,,,,,,,,,,,,,
A007590,동방아그로,12,2004,,,,,,,,,,,,,
A007590,동방아그로,12,2005,,,,,,,,,,,,,
A007590,동방아그로,12,2006,,,,,,,,,,,,,
A007590,동방아그로,12,2007,,,,,,,,,,,,,
A007590,동방아그로,12,2008,,,,,,,,,,,,,
A007590,동방아그로,12,2009,,,,,,,,,,,,,
A007590,동방아그로,12,2010,,,,,,,,,,,,,
A007590,동방아그로,12,2011,149857219.6,36817021.52,113040198,6808958,106256695.6,104135496.9,6886113.55,6352697.62,-2292930.33,463,9081,7647,643
A007590,동방아그로,12,2012,152438378.1,38396361.28,114042017,6808958,109211848.9,105441228.7,6636682.72,5278298.89,-2294513.87,385,9386,7743,549
A007590,동방아그로,12,2013,153398803.8,38627342.92,114771461,6808958,113207034.7,109239930.2,7982852.43,6270068.66,-2239013.87,458,9850,8022,631
A007590,동방아그로,12,2014,161451042.4,41438483.71,120012559,6808958,118465032.5,114629208.2,9911594.44,7601313.22,-2320555.4,556,10304,8418,724
A007590,동방아그로,12,2015,170104381.8,46692783,123411599,6808959,121845852.1,115830676.4,8442045.11,5719595.47,-2320555.4,419,10595,8506,588
A007590,동방아그로,12,2016,169820451.8,43084212.5,126736239,6808958,125164221.4,115846147.1,6083458.93,5877251.63,-2552317.29,431,10881,8507,609
A007590,동방아그로,12,2017,179887094.9,50140319.54,129746775.3,6808958,128183583.4,120248594.9,6655187.31,5911229.87,-2900693.85,435,11141,8830,622
A007590,동방아그로,12,2018,185736751.2,52736333.21,133000417.9,6808958,131415721.9,121108494.5,6830487.02,6154336.46,-2900693.85,450,11420,8893,643
A007590,동방아그로,12,2019,194004603.8,56855940.53,137148663.2,6808958,134954531.2,124644780.3,7799136.99,6466934.67,-2900693.85,473,11682,9153,707
A007590,동방아그로,12,2020,196027049.3,54235749.7,141791299.6,6808958,137315092,129521685.1,9342248.53,6731223.92,-4356848.38,493,11759,9511,714
A007590,동방아그로,12,2021,204466926,57352105.71,147114820.3,6808958,140067979.2,134065934.1,8197671.41,7006595.6,-4243505.95,514,11814,9845,728
A007590,동방아그로,12,2022,216528029.4,65704820.7,150823208.7,6808959,143745406.1,146722848.6,9337231.21,6793365.39,-3101504.35,498,12112,10774,730
A007590,동방아그로,12,2023,224384203.6,64434056.19,159950147.4,6808958,152777649.5,164275326.1,13588672.36,12160962.26,-3101504.35,891,12845,12063,1167
A007590,동방아그로,12,2024,238666824.3,72524598.17,166142226.1,6808958,158817522.8,170248304.6,14610574.71,9785798.55,-3721804.9,717,13342,12502,1014
A007590,동방아그로,12,2025,250502899.3,76316838.37,174186060.9,6808958.5,164845578.3,178997455.8,12652186.97,9766874.17,-3721804.9,716,13754,13144,1019
